# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-04-03 01:35:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_data_2.json
# init = 2 (Default)
# random
#   seed = 1273692845 (Default)
# output
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-112-g06679e7e
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.03357
# Diagonal elements of inverse mass matrix:
# 0.383605
-8.04135,0.92171,1.03357,1,3,0,8.04398,0.460936
-8.10735,0.83435,1.03357,1,3,0,9.00272,0.212389
-8.68939,0.894765,1.03357,1,1,0,8.6993,0.16234
-7.66547,1,1.03357,1,3,0,8.61107,0.302077
-7.64546,0.988446,1.03357,2,3,0,7.74418,0.349898
-8.21678,0.867895,1.03357,1,3,0,8.26056,0.486861
-10.4202,0.760254,1.03357,2,3,0,10.4267,0.667191
-7.85205,1,1.03357,1,3,0,9.67506,0.42551
-9.96721,0.607105,1.03357,1,3,0,9.98554,0.640553
-7.74704,1,1.03357,1,3,0,9.35954,0.398566
-7.75901,0.996472,1.03357,1,1,0,7.78806,0.402141
-8.1107,0.783455,1.03357,2,3,0,8.98726,0.471749
-8.06412,1,1.03357,1,1,0,8.21486,0.46458
-8.06412,0.568243,1.03357,2,7,0,10.3469,0.46458
-8.06412,0.787231,1.03357,1,1,0,8.64495,0.46458
-7.83523,1,1.03357,1,1,0,8.02188,0.421719
-7.83523,0.482465,1.03357,1,3,0,9.99324,0.421719
-7.6586,0.969012,1.03357,2,3,0,8.03136,0.361199
-9.09933,0.698219,1.03357,1,3,0,9.19759,0.578382
-10.1354,0.91308,1.03357,2,3,0,10.4097,0.650818
-8.37795,1,1.03357,1,1,0,9.65008,0.50736
-9.88121,0.855678,1.03357,2,3,0,9.93878,0.635117
-9.52548,1,1.03357,1,1,0,10.2778,0.611103
-10.4052,0.926315,1.03357,2,3,0,10.8142,0.666355
-8.68668,1,1.03357,1,1,0,10.0014,0.54097
-7.85401,1,1.03357,1,1,0,8.43554,0.425942
-8.26293,0.883041,1.03357,1,1,0,8.28114,0.492999
-7.86574,1,1.03357,2,3,0,8.15914,0.246507
-7.79985,0.970933,1.03357,2,3,0,8.18174,0.25941
-9.63305,0.685069,1.03357,1,3,0,9.88682,0.114828
-9.03154,1,1.03357,1,1,0,9.65431,0.142073
-8.63591,1,1.03357,1,1,0,9.06807,0.165954
-7.70169,1,1.03357,1,3,0,8.51485,0.286124
-8.51065,0.844022,1.03357,1,3,0,8.58505,0.175016
-7.8788,0.921187,1.03357,2,3,0,9.40717,0.431253
-7.64546,1,1.03357,1,3,0,7.82489,0.349898
-7.90043,0.721357,1.03357,2,3,0,9.319,0.240577
-9.32646,0.672173,1.03357,1,3,0,10.3,0.596433
-7.75955,1,1.03357,1,3,0,8.87489,0.402296
-8.39815,0.869265,1.03357,1,3,0,8.39815,0.509761
-8.41587,0.994572,1.03357,1,1,0,8.64208,0.51184
-8.41587,0.819651,1.03357,1,3,0,9.48921,0.51184
-7.64347,1,1.03357,1,3,0,8.26266,0.347433
-7.64101,1,1.03357,1,1,0,7.64317,0.343641
-8.72137,0.726521,1.03357,1,3,0,9.13709,0.160245
-8.08524,1,1.03357,1,1,0,8.60429,0.214977
-9.34241,0.842195,1.03357,1,3,0,9.36169,0.126929
-8.13407,0.883359,1.03357,1,3,0,10.8078,0.475213
-8.4554,0.705977,1.03357,1,3,0,9.78293,0.179313
-8.02117,1,1.03357,1,1,0,8.3821,0.222959
-8.28664,0.94725,1.03357,1,1,0,8.32036,0.193843
-7.8781,1,1.03357,1,1,0,8.20172,0.244338
-7.76302,1,1.03357,1,1,0,7.86198,0.267962
-7.98549,0.980764,1.03357,2,3,0,7.98554,0.45154
-8.45807,0.865201,1.03357,1,1,0,8.50193,0.516695
-7.77827,1,1.03357,1,1,0,8.25243,0.407548
-7.78825,0.953019,1.03357,2,3,0,8.0889,0.261974
-7.9396,0.988559,1.03357,2,3,0,7.9507,0.234411
-7.9396,0.71246,1.03357,1,3,0,9.71061,0.234411
-7.65171,1,1.03357,1,3,0,7.89168,0.311202
-7.63952,0.986481,1.03357,2,3,0,7.7342,0.340423
-7.63836,0.993954,1.03357,2,3,0,7.67246,0.330717
-7.76721,0.967882,1.03357,1,3,0,7.79183,0.266925
-8.87308,0.87374,1.03357,2,3,0,9.04644,0.558725
-7.67945,0.992392,1.03357,1,3,0,8.93106,0.295059
-7.67945,0.646793,1.03357,1,3,0,9.33895,0.295059
-7.68476,0.973422,1.03357,2,3,0,7.86482,0.375658
-7.7552,0.864578,1.03357,2,3,0,8.4117,0.269952
-8.23952,0.901731,1.03357,2,3,0,8.59369,0.198353
-7.75157,1,1.03357,2,3,0,8.1112,0.399941
-8.05947,0.877561,1.03357,2,3,0,8.48095,0.218096
-7.9544,0.958954,1.03357,2,3,0,8.58235,0.232205
-8.99314,0.861577,1.03357,1,3,0,9.01079,0.144136
-8.44317,1,1.03357,2,3,0,8.94806,0.180292
-7.8386,0.991263,1.03357,1,3,0,8.31524,0.251523
-8.57545,0.942037,1.03357,2,3,0,8.60954,0.529552
-8.57545,0.348776,1.03357,1,1,0,11.1752,0.529552
-7.66188,0.994071,1.03357,2,3,0,8.64731,0.304166
-8.31504,0.896627,1.03357,2,3,0,8.50854,0.499659
-7.68043,1,1.03357,1,3,0,8.14105,0.373611
-7.86019,0.93487,1.03357,1,3,0,8.04027,0.247504
-8.00597,0.96806,1.03357,1,1,0,8.03039,0.224972
-8.03038,0.994806,1.03357,1,1,0,8.11024,0.221762
-8.52294,0.906775,1.03357,1,1,0,8.53283,0.174086
-9.10935,0.908319,1.03357,1,1,0,9.16083,0.138034
-7.64149,0.951436,1.03357,1,3,0,9.2859,0.34448
-7.65202,0.997063,1.03357,1,1,0,7.65205,0.35623
-7.78501,0.871361,1.03357,2,3,0,8.38232,0.26271
-7.72431,0.93099,1.03357,2,3,0,8.28752,0.391216
-9.66207,0.409935,1.03357,2,3,0,11.6956,0.113711
-7.99688,0.982694,1.03357,2,3,0,9.91542,0.2262
-7.76481,1,1.03357,1,1,0,7.94516,0.267518
-7.66832,1,1.03357,2,3,0,7.73921,0.367269
-7.66014,0.993017,1.03357,2,3,0,7.72216,0.305242
-7.66014,0.44311,1.03357,2,3,0,11.2723,0.305242
-7.9609,0.917093,1.03357,1,3,0,8.09413,0.447169
-8.38648,0.793514,1.03357,2,3,0,9.39884,0.184971
-8.2535,1,1.03357,1,1,0,8.46167,0.196991
-11.5327,0.618581,1.03357,1,3,0,11.9978,0.0638506
-9.90235,1,1.03357,1,1,0,11.3891,0.10501
-9.41529,1,1.03357,2,3,0,10.0141,0.123729
-7.77333,0.899343,1.03357,1,3,0,10.1604,0.406197
-8.87676,0.654336,1.03357,1,3,0,9.86596,0.150691
-11.1693,0.787915,1.03357,1,3,0,11.2167,0.0710036
-10.3138,1,1.03357,1,1,0,11.2499,0.0920612
-12.9615,0.84492,1.03357,2,7,0,13.2061,0.775287
-8.75373,1,1.03357,1,1,0,11.7779,0.54754
-7.87091,1,1.03357,2,3,0,8.57876,0.245592
-7.87091,0.889304,1.03357,1,3,0,8.49687,0.245592
-8.16211,0.93862,1.03357,1,1,0,8.1714,0.206298
-7.89008,1,1.03357,1,1,0,8.11683,0.242296
-7.79615,0.941461,1.03357,2,3,0,8.40138,0.412255
-7.79615,0.492621,1.03357,2,3,0,10.31,0.412255
-7.82061,0.992726,1.03357,1,1,0,7.86193,0.418295
-7.94181,0.904567,1.03357,2,3,0,8.39822,0.234077
-7.89141,1,1.03357,1,1,0,7.97936,0.242072
-8.25697,0.873376,1.03357,1,3,0,8.88872,0.49222
-7.76809,1,1.03357,1,1,0,8.11109,0.404739
-7.99095,0.935326,1.03357,1,1,0,8.00263,0.45249
-7.63817,1,1.03357,1,3,0,7.94673,0.333162
-7.64301,0.999004,1.03357,2,3,0,7.6449,0.346815
-7.99862,0.941962,1.03357,2,3,0,8.04822,0.225964
-7.64113,0.996974,1.03357,2,3,0,8.00864,0.32292
-7.90105,0.938801,1.03357,1,3,0,7.94119,0.240475
-7.63863,0.998979,1.03357,1,3,0,7.88407,0.329236
-8.08716,0.889611,1.03357,1,3,0,8.16503,0.468172
-10.1968,0.527197,1.03357,1,1,0,10.1975,0.654454
-8.28293,1,1.03357,2,3,0,9.64165,0.495587
-8.18426,1,1.03357,1,1,0,8.39879,0.482388
-8.07454,1,1.03357,1,1,0,8.26164,0.466217
-8.01466,0.868108,1.03357,1,3,0,8.87345,0.223814
-8.10338,0.981541,1.03357,1,1,0,8.16904,0.212847
-8.02613,0.711592,1.03357,2,3,0,11.071,0.222313
-8.01918,1,1.03357,1,1,0,8.11211,0.223219
-7.64175,0.988283,1.03357,1,3,0,8.04804,0.344909
-7.65196,0.996115,1.03357,1,3,0,7.66393,0.310998
-7.86309,0.709057,1.03357,2,3,0,9.55245,0.246982
-7.96636,0.948383,1.03357,2,3,0,8.40004,0.230467
-7.86232,1,1.03357,1,1,0,7.9748,0.24712
-7.86232,0.85955,1.03357,1,3,0,8.64868,0.24712
-7.63979,1,1.03357,2,3,0,7.84205,0.341106
-7.69132,0.987854,1.03357,1,3,0,7.69457,0.378592
-7.70133,0.937482,1.03357,2,3,0,8.03703,0.286255
-8.1617,0.909258,1.03357,2,3,0,8.42823,0.206342
-7.85874,0.934743,1.03357,2,3,0,8.69034,0.426977
-7.71378,1,1.03357,1,1,0,7.82129,0.387489
-7.72451,0.99687,1.03357,1,1,0,7.74404,0.391281
-7.82853,0.9697,1.03357,1,1,0,7.83923,0.420165
-7.82853,0.809286,1.03357,1,1,0,8.31555,0.420165
-8.41055,0.837824,1.03357,1,1,0,8.4166,0.511218
-8.02374,1,1.03357,1,1,0,8.35332,0.458047
-8.02374,0.397682,1.03357,1,3,0,11.081,0.458047
-8.47751,0.870092,1.03357,1,1,0,8.53257,0.518887
-7.81777,1,1.03357,1,1,0,8.27983,0.417615
-7.81777,0.881826,1.03357,1,1,0,8.11763,0.417615
-7.81777,0.732449,1.03357,1,3,0,8.76421,0.417615
-7.63898,0.988753,1.03357,2,3,0,7.884,0.338812
-7.95569,0.946353,1.03357,2,3,0,8.0159,0.232015
-7.69699,1,1.03357,2,3,0,7.88879,0.380985
-7.72448,0.992025,1.03357,1,1,0,7.73645,0.391271
-7.67853,1,1.03357,1,1,0,7.71611,0.372679
-7.72555,0.995488,1.03357,2,3,0,7.7304,0.391638
-8.19976,0.934474,1.03357,2,3,0,8.20605,0.202344
-8.66258,0.972471,1.03357,2,3,0,8.69379,0.164134
-8.38575,0.947357,1.03357,2,3,0,9.58307,0.185033
-8.05289,0.725482,1.03357,2,3,0,11.4958,0.218912
-10.4256,0.744158,1.03357,2,3,0,11.0097,0.0889048
-10.0483,1,1.03357,2,3,0,10.6546,0.100158
-11.2621,0.888497,1.03357,1,1,0,11.335,0.0690913
-10.7816,1,1.03357,1,1,0,11.5204,0.079719
-7.75162,0.923485,1.03357,1,3,0,10.9127,0.27089
-8.06277,0.925738,1.03357,2,3,0,8.38529,0.21769
-8.0662,0.999283,1.03357,1,1,0,8.16385,0.21727
-8.53258,0.912558,1.03357,1,1,0,8.54816,0.173363
-7.67893,1,1.03357,1,3,0,8.43214,0.295295
-7.99324,0.939355,1.03357,1,3,0,8.00427,0.226697
-7.71118,0.981057,1.03357,2,3,0,8.17005,0.28283
-7.63871,0.903603,1.03357,2,3,0,8.36934,0.328859
-7.702,0.812909,1.03357,2,3,0,8.74677,0.286012
-8.20007,0.863443,1.03357,1,3,0,8.48265,0.484579
-8.39928,0.940625,1.03357,1,1,0,8.53444,0.509894
-8.98308,0.836696,1.03357,1,1,0,9.12583,0.568514
-10.0238,0.270088,1.03357,1,3,0,14.3874,0.100952
-7.66399,0.949953,1.03357,1,3,0,10.1522,0.302919
-7.69596,0.997276,1.03357,2,3,0,7.69795,0.288241
-7.75541,0.985357,1.03357,1,1,0,7.76053,0.269899
-7.85791,0.97602,1.03357,1,1,0,7.86901,0.247918
-7.8823,0.994456,1.03357,1,1,0,7.92984,0.243615
-7.65078,1,1.03357,2,3,0,7.84021,0.355167
-8.36767,0.783112,1.03357,2,3,0,8.9959,0.506125
-8.36767,0.513191,1.03357,1,1,0,9.95408,0.506125
-8.24461,1,1.03357,1,1,0,8.49037,0.49059
-7.64365,1,1.03357,1,3,0,8.21629,0.319191
-8.1743,0.877287,1.03357,1,3,0,8.27154,0.204999
-7.70135,0.999015,1.03357,1,3,0,8.08048,0.286245
-7.64729,1,1.03357,1,3,0,7.6878,0.315133
-9.3129,0.631184,1.03357,1,3,0,9.80639,0.12826
-8.72621,1,1.03357,1,1,0,9.29713,0.159932
-7.68572,1,1.03357,1,3,0,8.62083,0.292323
-7.63967,0.998234,1.03357,1,3,0,7.69147,0.340803
-7.74819,0.860727,1.03357,2,3,0,8.44484,0.271799
-7.72005,0.946262,1.03357,2,3,0,8.13828,0.389735
-7.98212,0.820553,1.03357,2,3,0,8.77756,0.228235
-7.95575,1,1.03357,2,3,0,8.04498,0.232006
-8.0588,0.978115,1.03357,1,1,0,8.1095,0.218179
-8.52209,0.912836,1.03357,1,1,0,8.53718,0.17415
-7.96717,1,1.03357,1,1,0,8.41137,0.230351
-7.63991,1,1.03357,2,3,0,7.93427,0.341383
-7.83458,0.95293,1.03357,1,3,0,7.8533,0.421571
-7.83458,0.446787,1.03357,1,3,0,10.7807,0.421571
-7.86961,0.989531,1.03357,1,1,0,7.92054,0.429317
-8.10821,0.814556,1.03357,2,3,0,8.90452,0.21229
-8.13294,0.994953,1.03357,1,1,0,8.23391,0.209489
-8.24122,0.934613,1.03357,2,3,0,8.98793,0.198186
-8.30844,0.987108,1.03357,1,1,0,8.42376,0.191831
-7.64007,0.994047,1.03357,1,3,0,8.28625,0.324991
-7.77114,0.976048,1.03357,2,3,0,7.81326,0.40559
-8.22392,0.947261,1.03357,2,3,0,8.22654,0.487827
-7.79906,1,1.03357,2,3,0,8.10258,0.412996
-7.69802,1,1.03357,1,1,0,7.77439,0.38141
-7.69802,0.494278,1.03357,1,3,0,9.83895,0.38141
-7.65479,1,1.03357,1,1,0,7.68615,0.358438
-7.65479,0.810672,1.03357,1,3,0,8.45238,0.358438
-7.80478,0.979075,1.03357,2,3,0,7.81343,0.25835
-8.04812,0.946459,1.03357,1,1,0,8.05342,0.219507
-8.56349,0.967846,1.03357,2,3,0,8.57326,0.171085
-8.58561,0.831314,1.03357,1,3,0,10.3883,0.530624
-7.75636,1,1.03357,1,3,0,8.33676,0.401364
-7.82079,0.981036,1.03357,1,1,0,7.8443,0.418338
-8.59081,0.791191,1.03357,1,1,0,8.59205,0.531169
-7.63819,1,1.03357,1,3,0,8.45812,0.332466
-7.64426,0.998487,1.03357,1,3,0,7.64517,0.318425
-7.94413,0.947027,1.03357,2,3,0,8.04171,0.444095
-8.04126,0.97086,1.03357,1,1,0,8.11496,0.46092
-7.87023,1,1.03357,1,1,0,8.0317,0.429448
-8.41978,0.845723,1.03357,1,1,0,8.43368,0.512296
-7.80102,0.934014,1.03357,1,3,0,8.82738,0.259157
-7.63864,0.998223,1.03357,2,3,0,7.80881,0.329176
-7.86123,0.945185,1.03357,1,3,0,7.90508,0.247316
-8.10841,0.947164,1.03357,1,1,0,8.12045,0.212267
-7.82221,1,1.03357,1,1,0,8.04894,0.254743
-8.02548,0.955274,1.03357,1,1,0,8.03637,0.222397
-7.66484,1,1.03357,1,3,0,7.96017,0.30243
-8.01929,0.927128,1.03357,1,3,0,8.0434,0.223205
-7.64085,1,1.03357,2,3,0,7.97556,0.343347
-9.28147,0.600255,1.03357,1,3,0,9.97609,0.1297
-7.72933,0.996281,1.03357,1,3,0,9.16048,0.277115
-7.65571,1,1.03357,2,3,0,7.71068,0.359126
-7.65571,0.696219,1.03357,1,3,0,8.78112,0.359126
-7.76743,0.962403,1.03357,1,3,0,7.85506,0.26687
-7.89238,0.990381,1.03357,2,3,0,7.90296,0.241911
-7.98289,0.980165,1.03357,1,1,0,8.0233,0.228127
-8.45968,0.842427,1.03357,1,3,0,9.31071,0.516878
-8.45968,0.48866,1.03357,1,1,0,10.1856,0.516878
-7.64188,0.973329,1.03357,2,3,0,8.62948,0.321687
-7.64124,0.972283,1.03357,2,3,0,7.8051,0.322733
-7.70053,0.867242,1.03357,2,3,0,8.44324,0.286544
-7.64267,0.996498,1.03357,1,3,0,7.71595,0.34633
-7.74538,0.984005,1.03357,2,3,0,7.7582,0.272559
-7.68472,0.982425,1.03357,2,3,0,7.87052,0.375637
-7.74331,0.875562,1.03357,2,3,0,8.35235,0.273126
-7.9631,0.924242,1.03357,1,3,0,8.253,0.447566
-8.64169,0.589711,1.03357,2,3,0,10.5351,0.536433
-7.97311,0.875399,1.03357,1,3,0,9.45436,0.229503
-7.72974,0.963563,1.03357,1,3,0,8.21368,0.393049
-7.70097,1,1.03357,1,1,0,7.73425,0.382602
-7.95614,0.812171,1.03357,2,3,0,8.79797,0.23195
-8.09932,0.969917,1.03357,1,1,0,8.14216,0.21332
-7.66778,1,1.03357,1,3,0,8.0256,0.300805
-7.68915,0.988384,1.03357,1,3,0,7.75651,0.377642
-9.68202,0.689344,1.03357,2,3,0,9.73599,0.112952
-8.55852,1,1.03357,2,3,0,9.51107,0.171447
-7.63853,0.977557,1.03357,1,3,0,8.60435,0.337004
-7.64609,0.998808,1.03357,2,3,0,7.64724,0.316354
-7.64609,0.810283,1.03357,1,3,0,8.43797,0.316354
-7.7074,0.981292,1.03357,1,3,0,7.74493,0.385112
-7.6442,1,1.03357,1,3,0,7.69071,0.348386
-8.18266,0.913097,1.03357,2,3,0,8.24932,0.204118
-8.60809,0.923072,1.03357,1,1,0,8.64208,0.167891
-7.70467,1,1.03357,1,3,0,8.48525,0.285061
-7.65081,0.971611,1.03357,2,3,0,7.90699,0.35519
-7.65081,0.793717,1.03357,1,3,0,8.52118,0.35519
-7.66241,0.92008,1.03357,2,3,0,8.08046,0.30385
-7.66153,0.957651,1.03357,2,3,0,7.92086,0.363154
-7.6617,0.953057,1.03357,2,3,0,7.91707,0.304275
-7.68959,0.992842,1.03357,1,1,0,7.69154,0.290729
-7.66424,0.991599,1.03357,2,3,0,7.76121,0.302771
-8.03358,0.946715,1.03357,2,3,0,8.10693,0.459669
-11.1333,0.567987,1.03357,2,7,0,11.1397,0.0717622
-11.8228,0.949313,1.03357,1,1,0,12.0821,0.058741
-11.2696,1,1.03357,1,1,0,12.0921,0.0689391
-9.97659,1,1.03357,1,1,0,11.199,0.102504
-8.4035,0.972577,1.03357,2,3,0,10.5694,0.183541
-7.86781,0.923104,1.03357,1,3,0,9.01886,0.428934
-7.65243,1,1.03357,1,3,0,7.81164,0.356562
-7.90736,0.909711,1.03357,2,3,0,8.18519,0.437052
-7.68481,0.981284,1.03357,1,3,0,8.02656,0.29271
-8.15924,0.907378,1.03357,1,3,0,8.1873,0.206607
-7.66456,1,1.03357,2,3,0,8.05877,0.365051
-7.63818,1,1.03357,1,3,0,7.66166,0.33377
-8.27718,0.847313,1.03357,2,3,0,8.65606,0.494847
-7.67243,1,1.03357,2,3,0,8.26425,0.298395
-7.63824,0.873926,1.03357,2,3,0,8.45253,0.334993
-11.1679,0.409337,1.03357,1,3,0,11.6731,0.70516
-14.2744,0.831501,1.03357,2,3,0,14.6823,0.813874
-13.3243,1,1.03357,1,1,0,15.3374,0.786831
-10.5093,1,1.03357,1,1,0,12.9738,0.672074
-7.67329,1,1.03357,1,3,0,10.3734,0.297969
-7.7323,0.995063,1.03357,2,3,0,7.73373,0.276241
-7.9859,0.941899,1.03357,1,1,0,7.98591,0.227708
-9.35254,0.680772,1.03357,1,3,0,10.4967,0.598413
-8.63196,1,1.03357,2,3,0,9.32524,0.535438
-7.94863,0.883161,1.03357,1,3,0,9.38913,0.233058
-8.22815,0.942946,1.03357,1,1,0,8.24899,0.199476
-8.4069,0.988832,1.03357,2,3,0,8.49202,0.183258
-7.7755,0.935356,1.03357,1,3,0,8.84575,0.406793
-8.15596,0.849459,1.03357,1,3,0,8.68005,0.206961
-8.60156,0.918943,1.03357,1,1,0,8.62961,0.168352
-7.63921,1,1.03357,2,3,0,8.46595,0.339549
-11.3439,0.392273,1.03357,1,3,0,11.8473,0.713209
-8.44149,1,1.03357,2,3,0,10.4971,0.514804
-7.66518,1,1.03357,1,3,0,8.24613,0.36543
-7.72581,0.974872,1.03357,1,3,0,7.81217,0.278173
-7.66583,0.978639,1.03357,2,3,0,7.88937,0.365817
-7.7169,0.985399,1.03357,1,1,0,7.71874,0.388618
-7.99617,0.752652,1.03357,2,3,0,9.06989,0.226296
-7.72569,0.997331,1.03357,1,3,0,7.93232,0.278208
-7.68728,0.986542,1.03357,2,3,0,7.84772,0.291673
-7.74435,0.97591,1.03357,2,3,0,7.8856,0.272841
-7.93437,0.985406,1.03357,2,3,0,7.93656,0.235205
-7.73776,0.964287,1.03357,1,3,0,8.18043,0.395665
-7.87031,0.961371,1.03357,1,1,0,7.88175,0.429467
-8.25926,0.888314,1.03357,1,1,0,8.28226,0.49252
-7.64104,0.954502,1.03357,2,3,0,8.53679,0.343699
-7.77698,0.961778,1.03357,1,3,0,7.82897,0.264574
-8.22245,0.866282,1.03357,1,3,0,8.65218,0.487629
-7.77041,1,1.03357,2,3,0,8.12126,0.266145
-8.28993,0.917651,1.03357,1,3,0,8.29577,0.193536
-8.01306,1,1.03357,1,1,0,8.2641,0.224026
-7.70738,0.998157,1.03357,1,3,0,7.94278,0.284119
-7.63961,0.997798,1.03357,1,3,0,7.71329,0.340657
-7.63818,0.999942,1.03357,2,3,0,7.63995,0.3339
-7.66389,0.950079,1.03357,2,3,0,7.9208,0.302974
-7.76525,0.989599,1.03357,2,3,0,7.76921,0.403936
-9.25579,0.702936,1.03357,1,3,0,9.27444,0.590978
-8.66611,0.631595,1.03357,1,3,0,11.7156,0.163896
-9.31242,0.904428,1.03357,1,1,0,9.37012,0.128282
-9.49923,0.975302,1.03357,1,1,0,9.74592,0.120185
-9.20209,1,1.03357,1,1,0,9.65807,0.133445
-9.70312,0.935428,1.03357,1,1,0,9.84898,0.112157
-8.69745,1,1.03357,1,1,0,9.5703,0.161807
-8.11496,1,1.03357,1,1,0,8.597,0.211517
-7.6805,0.775428,1.03357,2,3,0,10.1055,0.294585
-7.69062,0.98638,1.03357,2,3,0,7.79493,0.378284
-7.69492,0.94736,1.03357,2,3,0,7.98609,0.288636
-7.64687,0.99535,1.03357,1,3,0,7.71997,0.351437
-7.64118,1,1.03357,2,3,0,7.64545,0.343951
-7.63905,0.984945,1.03357,2,3,0,7.72308,0.327638
-8.78712,0.742363,1.03357,1,3,0,8.97079,0.550733
-9.52583,0.801551,1.03357,1,1,0,9.75629,0.611128
-10.3101,0.799806,1.03357,1,1,0,10.7348,0.661005
-8.65628,1,1.03357,1,1,0,9.92281,0.537916
-8.90864,0.926088,1.03357,1,1,0,9.17246,0.56194
-8.21076,1,1.03357,1,1,0,8.77554,0.486043
-8.53792,0.904391,1.03357,1,1,0,8.6586,0.525538
-7.72454,1,1.03357,2,3,0,8.46361,0.278559
-7.6687,0.981014,1.03357,2,3,0,7.8664,0.367482
-7.64997,0.992017,1.03357,2,3,0,7.72103,0.354443
-7.94528,0.953792,1.03357,2,3,0,7.97499,0.233557
-8.00121,0.987907,1.03357,1,1,0,8.06023,0.225613
-8.18327,0.96282,1.03357,1,1,0,8.2273,0.204055
-8.75081,0.90001,1.03357,1,1,0,8.76863,0.158357
-9.05524,0.953361,1.03357,1,1,0,9.19247,0.140823
-9.06693,0.998266,1.03357,1,1,0,9.33621,0.140213
-7.74653,1,1.03357,2,3,0,8.73984,0.398411
-7.83336,0.974542,1.03357,1,1,0,7.85142,0.421288
-8.02211,0.944528,1.03357,1,1,0,8.05249,0.457777
-8.19805,0.982519,1.03357,2,3,0,8.28355,0.484301
-8.1609,1,1.03357,1,1,0,8.33639,0.479091
-7.68312,1,1.03357,2,3,0,8.11668,0.293432
-9.44391,0.762028,1.03357,2,3,0,9.72726,0.122504
-8.23051,0.972336,1.03357,1,3,0,9.23555,0.199242
-7.73458,0.996793,1.03357,1,3,0,8.12621,0.275579
-7.66971,1,1.03357,2,3,0,7.71883,0.299781
-10.0782,0.53585,1.03357,1,3,0,10.6486,0.647379
-8.47931,1,1.03357,1,1,0,9.67002,0.519089
-7.92704,1,1.03357,1,1,0,8.33526,0.440875
-8.95278,0.585048,1.03357,2,3,0,10.3396,0.146356
-7.67171,0.999236,1.03357,2,3,0,8.89651,0.298753
-7.64352,1,1.03357,2,3,0,7.66507,0.347506
-7.84197,0.953335,1.03357,1,3,0,7.85405,0.423257
-7.98387,0.958025,1.03357,1,1,0,8.02172,0.451256
-7.67248,1,1.03357,2,3,0,7.94508,0.298369
-7.76733,0.976411,1.03357,1,1,0,7.76741,0.266895
-7.643,0.915575,1.03357,2,3,0,8.39013,0.346793
-8.05943,0.879769,1.03357,2,3,0,8.3889,0.463838
-7.70619,1,1.03357,1,3,0,7.95452,0.384646
-7.85604,0.956748,1.03357,1,1,0,7.85981,0.426389
-7.87479,0.994372,1.03357,1,1,0,7.93507,0.430413
-7.6401,0.98256,1.03357,2,3,0,7.97805,0.341825
-7.6603,0.972091,1.03357,2,3,0,7.79476,0.305138
-7.81062,0.970397,1.03357,1,3,0,7.81375,0.257119
-8.33237,0.845859,1.03357,1,3,0,8.85425,0.501816
-9.65287,0.670207,1.03357,1,1,0,9.7133,0.620004
-8.21218,1,1.03357,2,3,0,9.34394,0.201079
-8.79418,0.966261,1.03357,2,3,0,8.81339,0.155644
-8.07122,1,1.03357,2,3,0,8.65656,0.216659
-7.87817,1,1.03357,1,1,0,8.04973,0.244326
-9.89665,0.682133,1.03357,1,3,0,10.1445,0.105205
-7.75473,0.92724,1.03357,2,3,0,11.0321,0.400882
-8.21855,0.830855,1.03357,1,3,0,8.74205,0.200436
-7.94204,1,1.03357,1,1,0,8.1805,0.234043
-8.26407,0.913844,1.03357,2,3,0,8.83188,0.195975
-8.15496,0.899728,1.03357,1,3,0,9.29886,0.478241
-8.28346,0.961307,1.03357,1,1,0,8.41585,0.495655
-7.90008,1,1.03357,1,1,0,8.19675,0.435604
-7.69694,0.933996,1.03357,2,3,0,8.29466,0.380966
-7.82113,0.828483,1.03357,2,3,0,8.62082,0.25496
-7.63838,0.999378,1.03357,1,3,0,7.80862,0.330578
-7.656,0.955884,1.03357,2,3,0,7.88983,0.307986
-7.64392,0.993234,1.03357,2,3,0,7.70245,0.348024
-8.79807,0.819679,1.03357,2,3,0,8.90331,0.155405
-9.80275,0.864812,1.03357,1,1,0,9.82649,0.108503
-10.0571,0.971198,1.03357,1,1,0,10.34,0.0998747
