# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = m2x460s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m2.0s_data_1.R
# init = 2 (Default)
# random
#   seed = 2571393543 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m2.0s_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
# num_threads = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.21089,0.21386,1.06511,1,3,0,11.4198,0.63138
-9.40486,0.493832,1.06511,1,3,0,10.0392,0.881134
-7.3681,0.90014,1.06511,1,3,0,9.81915,0.552857
-7.94741,0.917098,1.06511,2,3,0,7.97674,0.795237
-7.32314,1,1.06511,1,3,0,7.78406,0.703073
-7.51297,0.981255,1.06511,2,3,0,7.52184,0.520077
-7.21032,0.955836,1.06511,2,3,0,7.74982,0.635445
-7.21217,0.999518,1.06511,1,3,0,7.21227,0.627456
-10.4779,0.52301,1.06511,2,3,0,10.7805,0.91489
-7.26774,1,1.06511,2,3,0,10.1165,0.684456
-7.2785,0.996835,1.06511,1,1,0,7.29387,0.688649
-7.54032,0.963635,1.06511,2,3,0,7.59088,0.514855
-7.97269,0.862676,1.06511,1,1,0,8.03623,0.450995
-7.40379,0.691838,1.06511,2,3,0,9.55947,0.543732
-7.64176,0.921986,1.06511,1,1,0,7.67975,0.497172
-7.83409,0.936366,1.06511,1,1,0,7.9537,0.468723
-7.22607,1,1.06511,1,3,0,7.64424,0.610359
-7.69572,0.907378,1.06511,2,3,0,7.8084,0.768477
-7.4309,1,1.06511,1,1,0,7.64875,0.728178
-7.21451,0.992434,1.06511,1,3,0,7.41473,0.622985
-7.2119,1,1.06511,2,3,0,7.21377,0.64455
-7.80508,0.853343,1.06511,1,3,0,7.88396,0.781009
-7.36522,1,1.06511,1,1,0,7.69061,0.714015
-7.22376,0.978792,1.06511,2,3,0,7.46805,0.612354
-7.57611,0.899846,1.06511,1,3,0,7.69004,0.752537
-7.57611,0.529444,1.06511,1,3,0,10.0577,0.752537
-7.57611,0.512912,1.06511,1,3,0,10.3443,0.752537
-7.21132,0.997505,1.06511,1,3,0,7.50646,0.642891
-7.68259,0.877226,1.06511,1,3,0,7.73401,0.49066
-7.2566,0.99752,1.06511,2,3,0,7.72704,0.679648
-7.21675,1,1.06511,1,3,0,7.24439,0.652723
-7.21675,0.560149,1.06511,1,3,0,8.98369,0.652723
-7.40749,0.946512,1.06511,2,3,0,7.52313,0.542835
-8.20595,0.761639,1.06511,1,1,0,8.2169,0.424711
-7.39308,1,1.06511,1,1,0,7.93695,0.546377
-7.85473,0.854189,1.06511,1,1,0,7.87562,0.46596
-7.26066,1,1.06511,1,3,0,7.65513,0.589603
-7.26203,0.931186,1.06511,2,3,0,7.54291,0.588965
-7.23964,1,1.06511,1,1,0,7.26119,0.600791
-7.2717,0.686933,1.06511,2,3,0,8.86288,0.686042
-7.51642,0.932911,1.06511,1,1,0,7.51655,0.743372
-7.34625,1,1.06511,2,3,0,7.46506,0.558952
-7.23326,1,1.06511,1,1,0,7.30933,0.604935
-7.21156,0.897303,1.06511,2,3,0,7.70661,0.629061
-7.45537,0.936371,1.06511,1,3,0,7.46849,0.531906
-7.29289,1,1.06511,1,1,0,7.4119,0.576269
-7.58387,0.958151,1.06511,2,3,0,7.58948,0.506969
-7.58387,0.68107,1.06511,2,3,0,8.98862,0.506969
-7.25773,1,1.06511,2,3,0,7.59356,0.680159
-7.31916,0.982149,1.06511,1,1,0,7.3252,0.701932
-7.75114,0.918524,1.06511,1,3,0,7.75114,0.775031
-7.76543,0.998868,1.06511,2,3,0,7.90654,0.776651
-7.39373,1,1.06511,1,1,0,7.67549,0.720511
-7.26692,1,1.06511,1,1,0,7.36034,0.684116
-7.33412,0.980635,1.06511,1,1,0,7.34175,0.706118
-7.3088,1,1.06511,1,1,0,7.35138,0.698844
-7.28192,0.881377,1.06511,2,3,0,8.03942,0.689908
-8.26547,0.794847,1.06511,1,3,0,8.31355,0.821244
-7.3266,0.935629,1.06511,1,3,0,8.47218,0.564857
-7.23818,0.97021,1.06511,2,3,0,7.48842,0.670112
-8.418,0.73663,1.06511,1,3,0,8.54391,0.831699
-7.78566,1,1.06511,1,1,0,8.31902,0.778899
-7.23355,0.97226,1.06511,1,3,0,7.79451,0.604737
-8.72139,0.660503,1.06511,1,3,0,8.7688,0.377001
-7.39785,1,1.06511,1,1,0,8.27242,0.54519
-7.63068,0.923628,1.06511,1,1,0,7.66728,0.498994
-7.40437,1,1.06511,1,1,0,7.59255,0.543591
-7.3825,0.784331,1.06511,2,3,0,8.3855,0.549063
-7.25953,1,1.06511,1,1,0,7.34647,0.590139
-7.28207,0.992538,1.06511,1,1,0,7.29492,0.580403
-7.74833,0.926769,1.06511,2,3,0,7.74894,0.480751
-7.2702,1,1.06511,2,3,0,7.58675,0.585308
-7.75723,0.848212,1.06511,1,1,0,7.75724,0.479458
-8.25655,0.948119,1.06511,2,3,0,8.38043,0.419475
-7.21342,1,1.06511,1,3,0,8.03215,0.64777
-7.21342,0.933239,1.06511,1,3,0,7.42276,0.64777
-7.21136,1,1.06511,1,1,0,7.21289,0.643039
-7.21511,0.999507,1.06511,2,3,0,7.21515,0.65051
-7.40874,0.952738,1.06511,1,3,0,7.41928,0.723704
-7.37213,0.946317,1.06511,2,3,0,7.84872,0.715647
-7.36261,0.782812,1.06511,2,3,0,8.8176,0.713388
-7.82797,0.95632,1.06511,2,3,0,7.8288,0.783439
-7.37767,1,1.06511,2,3,0,7.70319,0.550318
-8.94618,0.654694,1.06511,1,3,0,8.94666,0.359283
-7.29401,1,1.06511,1,3,0,8.40106,0.575858
-8.91789,0.63934,1.06511,1,3,0,8.93285,0.361431
-7.2225,1,1.06511,1,3,0,8.58701,0.658807
-8.21517,0.805759,1.06511,2,3,0,8.60126,0.817547
-7.44692,0.950038,1.06511,2,3,0,8.76166,0.731254
-8.08441,0.824673,1.06511,1,3,0,8.58657,0.437928
-8.60383,0.947208,1.06511,2,3,0,8.82793,0.386917
-7.40898,1,1.06511,2,3,0,8.6265,0.723753
-7.34432,1,1.06511,2,3,0,7.41858,0.708819
-7.59612,0.933971,1.06511,1,1,0,7.6039,0.755406
-8.35515,0.820879,1.06511,2,3,0,9.31861,0.82752
-7.25523,0.975986,1.06511,2,3,0,8.50629,0.679016
-7.36901,0.918367,1.06511,2,3,0,7.72013,0.552612
-7.21658,1,1.06511,1,3,0,7.32144,0.620013
-7.21204,1,1.06511,1,1,0,7.21526,0.627784
-7.21204,0.834544,1.06511,1,3,0,7.68942,0.627784
-7.21466,0.999723,1.06511,2,3,0,7.21472,0.649835
-7.23726,0.993093,1.06511,1,3,0,7.24941,0.602279
-7.26564,0.996895,1.06511,2,3,0,7.27088,0.587316
-7.22513,1,1.06511,1,1,0,7.25358,0.611159
-7.49508,0.931706,1.06511,1,3,0,7.49748,0.52362
-7.57052,0.974535,1.06511,1,1,0,7.65536,0.509334
-7.57052,0.565295,1.06511,1,1,0,8.71169,0.509334
-7.25458,1,1.06511,2,3,0,7.58216,0.678712
-10.1803,0.406577,1.06511,1,3,0,10.8033,0.906898
-7.63669,0.98634,1.06511,1,3,0,9.77607,0.760957
-7.23869,1,1.06511,1,3,0,7.53273,0.670412
-7.211,0.999142,1.06511,1,3,0,7.23636,0.630942
-7.84535,0.836599,1.06511,1,3,0,7.97014,0.785245
-8.27297,0.860212,1.06511,1,3,0,9.33783,0.417806
-7.43193,1,1.06511,2,3,0,8.00027,0.53711
-8.97279,0.749427,1.06511,2,3,0,9.04276,0.862539
-8.08482,1,1.06511,1,1,0,8.8486,0.807293
-7.43648,1,1.06511,1,1,0,7.92298,0.729263
-7.23786,0.984306,1.06511,1,3,0,7.47226,0.601895
-7.21461,0.994797,1.06511,2,3,0,7.26682,0.649752
-7.28454,0.935031,1.06511,2,3,0,7.53588,0.69085
-7.2526,1,1.06511,2,3,0,7.28298,0.677777
-8.11696,0.780598,1.06511,1,3,0,8.32445,0.434294
-7.28383,0.985754,1.06511,1,3,0,8.13146,0.690596
-7.37217,0.974986,1.06511,1,1,0,7.38162,0.715655
-7.72022,0.898095,1.06511,1,3,0,8.04492,0.484907
-8.81633,0.692286,1.06511,1,1,0,8.88244,0.369331
-7.23444,1,1.06511,1,3,0,8.33328,0.604128
-7.23444,0.944139,1.06511,1,3,0,7.44384,0.604128
-7.21743,1,1.06511,2,3,0,7.2305,0.653557
-7.23546,0.99447,1.06511,1,1,0,7.23592,0.668447
-7.21241,0.995827,1.06511,2,3,0,7.25651,0.626903
-7.65239,0.480359,1.06511,2,3,0,10.4357,0.763017
-7.52607,1,1.06511,2,3,0,7.68265,0.744921
-7.99701,0.858009,1.06511,2,3,0,8.83882,0.799756
-8.42533,0.915229,1.06511,1,1,0,8.52808,0.832176
-7.26601,1,1.06511,1,3,0,8.19119,0.683742
-7.2721,0.998203,1.06511,1,1,0,7.28781,0.686199
-7.53512,0.968129,1.06511,2,3,0,7.53514,0.74635
-7.74455,0.92745,1.06511,1,3,0,8.27884,0.481303
-7.25792,0.812192,1.06511,2,3,0,8.60985,0.590909
-7.35496,0.968101,1.06511,1,1,0,7.36105,0.556469
-8.21067,0.866092,1.06511,2,3,0,8.27055,0.817209
-9.40949,0.917161,1.06511,2,3,0,9.4159,0.326943
-7.51855,0.979697,1.06511,1,3,0,9.75825,0.743716
-8.37071,0.922712,1.06511,2,3,0,8.48502,0.408163
-8.37071,0.391386,1.06511,1,1,0,10.6216,0.408163
-7.70447,1,1.06511,2,3,0,8.20087,0.769543
-7.46903,1,1.06511,1,1,0,7.67689,0.735311
-7.46903,0.507739,1.06511,1,3,0,9.8989,0.735311
-7.3192,1,1.06511,1,1,0,7.43856,0.701941
-7.61068,0.898397,1.06511,2,3,0,8.07842,0.757436
-7.31123,1,1.06511,2,3,0,7.52976,0.699582
-7.2103,0.999163,1.06511,1,3,0,7.2924,0.636214
-7.82302,0.752557,1.06511,2,3,0,8.47286,0.470225
-7.98662,0.945879,1.06511,1,1,0,8.1706,0.449311
-7.27099,0.986472,1.06511,1,3,0,7.99407,0.685763
-7.4019,0.963083,1.06511,1,1,0,7.40551,0.722267
-7.41808,0.995582,1.06511,1,1,0,7.47012,0.725623
-7.21937,0.96726,1.06511,2,3,0,7.60302,0.616685
-7.21075,0.782007,1.06511,2,3,0,8.31744,0.640704
-7.34761,0.905766,1.06511,2,3,0,7.6704,0.709663
-7.26639,1,1.06511,2,3,0,7.32326,0.586979
-7.23026,1,1.06511,1,1,0,7.25719,0.607077
-7.21263,0.998901,1.06511,1,3,0,7.23244,0.64623
-7.22402,0.992927,1.06511,2,3,0,7.24733,0.660146
-7.2775,0.973204,1.06511,2,3,0,7.36549,0.582239
-7.21715,0.960702,1.06511,2,3,0,7.46287,0.653228
-7.23455,0.9693,1.06511,2,3,0,7.37187,0.667874
-7.48215,0.949043,1.06511,2,3,0,7.58286,0.526252
-7.30467,1,1.06511,1,1,0,7.43572,0.57206
-7.92218,0.76722,1.06511,2,3,0,8.57439,0.792858
-8.722,0.849008,1.06511,1,1,0,8.75973,0.849777
-7.21188,0.951269,1.06511,1,3,0,8.62445,0.628176
-7.21188,0.547486,1.06511,1,3,0,8.77591,0.628176
-7.21897,0.9973,1.06511,2,3,0,7.22545,0.65531
-8.19396,0.770948,1.06511,1,3,0,8.32042,0.815947
-7.92831,1,1.06511,1,1,0,8.25858,0.793441
-7.22312,0.97141,1.06511,1,3,0,7.90156,0.612942
-7.30417,0.973706,1.06511,1,1,0,7.30422,0.572231
-7.22819,0.968864,1.06511,2,3,0,7.46325,0.663482
-7.21503,1,1.06511,1,1,0,7.22438,0.650388
-7.36171,0.88245,1.06511,2,3,0,7.80352,0.713169
-7.45594,0.974446,1.06511,1,1,0,7.48352,0.732934
-9.60283,0.691451,1.06511,2,3,0,10.3256,0.314805
-7.47329,1,1.06511,2,3,0,9.66714,0.736069
-7.92713,0.959068,1.06511,2,3,0,7.95061,0.456618
-7.6676,0.611476,1.06511,2,3,0,10.1857,0.493015
-7.48967,1,1.06511,1,1,0,7.67762,0.524713
-7.33098,0.792909,1.06511,2,3,0,8.42109,0.563502
-7.61158,0.965857,1.06511,2,3,0,7.62089,0.757562
-7.55635,1,1.06511,1,1,0,7.68145,0.749609
-7.33595,1,1.06511,1,1,0,7.50469,0.706612
-7.33595,0.728728,1.06511,1,3,0,8.50639,0.706612
-8.20728,0.858271,1.06511,2,3,0,8.50557,0.424572
-7.66413,1,1.06511,2,3,0,8.05908,0.764529
-7.24244,0.974106,1.06511,1,3,0,7.69847,0.599114
-7.38133,0.954786,1.06511,1,1,0,7.38253,0.549366
-7.31242,1,1.06511,1,1,0,7.38279,0.569428
-7.2218,0.995151,1.06511,1,3,0,7.32201,0.658158
-7.22222,0.684328,1.06511,2,3,0,9.16749,0.658551
-7.22222,0.698349,1.06511,1,3,0,8.34092,0.658551
-7.34444,0.974905,1.06511,2,3,0,7.39114,0.559477
-8.01412,0.899686,1.06511,2,3,0,8.01843,0.446035
-8.00088,1,1.06511,2,3,0,8.27584,0.447605
-7.27067,0.775118,1.06511,2,3,0,9.0958,0.585104
-7.61375,0.874589,1.06511,2,3,0,7.91969,0.757859
-8.00786,0.96333,1.06511,2,3,0,8.00841,0.446775
-7.33644,1,1.06511,1,1,0,7.78243,0.561845
-7.90076,0.820316,1.06511,1,3,0,8.33575,0.790794
-7.86874,1,1.06511,1,1,0,8.05726,0.787625
-7.66058,1,1.06511,1,1,0,7.89705,0.764073
-7.37234,1,1.06511,1,1,0,7.5934,0.715695
-7.47212,0.973122,1.06511,1,1,0,7.50153,0.735862
-7.3458,0.741685,1.06511,2,3,0,9.27511,0.7092
-7.21047,0.99798,1.06511,1,3,0,7.32388,0.633711
-7.36538,0.959637,1.06511,2,3,0,7.44297,0.714053
-7.51832,0.959293,1.06511,1,1,0,7.5391,0.74368
-8.40003,0.810765,1.06511,1,1,0,8.40008,0.830521
-7.21189,0.974602,1.06511,1,3,0,8.24975,0.644522
-7.22663,0.992418,1.06511,2,3,0,7.24962,0.662291
-8.15866,0.720191,1.06511,2,3,0,8.8346,0.429742
-7.38212,1,1.06511,1,1,0,7.90124,0.549161
-7.38212,0.81365,1.06511,1,1,0,7.7928,0.549161
-7.65922,0.90982,1.06511,1,1,0,7.68791,0.49435
-7.25541,0.986108,1.06511,1,3,0,7.68651,0.679102
-7.21674,0.67639,1.06511,2,3,0,9.34422,0.652714
-7.27977,0.891083,1.06511,2,3,0,7.7701,0.581322
-7.35587,0.99226,1.06511,2,3,0,7.35598,0.711741
-7.21158,0.99663,1.06511,2,3,0,7.37018,0.628999
-7.26203,0.973586,1.06511,2,3,0,7.33433,0.588962
-7.5698,0.901579,1.06511,1,1,0,7.57046,0.509464
-7.3806,0.74619,1.06511,2,3,0,8.76945,0.549555
-7.4085,0.996858,1.06511,2,3,0,7.46103,0.542591
-7.24707,1,1.06511,1,1,0,7.35595,0.596487
-7.21038,1,1.06511,1,3,0,7.238,0.634517
-7.32898,0.925853,1.06511,2,3,0,7.56652,0.704711
-7.21618,1,1.06511,2,3,0,7.32581,0.62054
-7.21521,1,1.06511,1,1,0,7.21728,0.621915
-7.2153,0.999969,1.06511,1,1,0,7.21686,0.621774
-7.2153,0.674482,1.06511,1,3,0,8.22558,0.621774
-9.35738,0.545613,1.06511,1,3,0,9.49167,0.330339
-8.21443,1,1.06511,1,1,0,9.182,0.423824
-7.38692,1,1.06511,2,3,0,8.18867,0.719014
-7.25539,1,1.06511,1,1,0,7.35003,0.679091
-7.25539,0.944224,1.06511,1,1,0,7.39692,0.679091
-8.51767,0.768819,1.06511,2,3,0,9.0304,0.837992
-7.57057,1,1.06511,1,1,0,8.29857,0.751725
-7.24881,1,1.06511,1,3,0,7.48123,0.675915
-7.21113,1,1.06511,1,3,0,7.23881,0.642259
-7.41052,0.949272,1.06511,1,3,0,7.43003,0.724073
-7.2126,0.987922,1.06511,2,3,0,7.47911,0.646173
-7.2106,0.999648,1.06511,2,3,0,7.21431,0.632825
-7.21131,0.999773,1.06511,1,1,0,7.21133,0.629831
-7.35193,0.963165,1.06511,1,3,0,7.35914,0.557323
-7.60632,0.917061,1.06511,1,1,0,7.62803,0.503085
-7.2155,1,1.06511,1,3,0,7.49151,0.621487
-7.54188,0.82869,1.06511,2,3,0,8.02346,0.514564
-7.22226,0.982106,1.06511,2,3,0,7.64157,0.658591
-7.74526,0.86262,1.06511,1,3,0,7.84012,0.481199
-7.32188,1,1.06511,1,1,0,7.60817,0.566347
-7.44601,0.958857,1.06511,1,1,0,7.46845,0.533953
-7.64249,0.935056,1.06511,1,1,0,7.69733,0.497053
-8.83341,0.637356,1.06511,2,3,0,10.2671,0.855655
-10.1065,0.828592,1.06511,1,1,0,10.1761,0.904773
-7.42398,0.940828,1.06511,2,3,0,10.7816,0.538937
-7.42398,0.507239,1.06511,1,3,0,9.77382,0.538937
-7.47506,0.982743,1.06511,1,1,0,7.53906,0.527719
-7.25434,1,1.06511,1,1,0,7.40217,0.592673
-7.25434,0.578986,1.06511,1,3,0,8.98857,0.592673
-7.28156,0.991008,1.06511,1,1,0,7.2922,0.580606
-7.27385,1,1.06511,1,1,0,7.29861,0.583751
-7.27385,0.692991,1.06511,1,3,0,8.50159,0.583751
-7.22145,0.984315,1.06511,2,3,0,7.35794,0.65783
-7.41228,0.953175,1.06511,2,3,0,7.50848,0.541688
-7.40068,1,1.06511,1,1,0,7.47008,0.544493
-7.79163,0.956004,1.06511,2,3,0,7.79895,0.779553
-7.60641,1,1.06511,2,3,0,7.81663,0.756846
-7.21341,0.999302,1.06511,1,3,0,7.52549,0.647755
-7.2538,0.967582,1.06511,2,3,0,7.37035,0.592946
-7.51743,0.915318,1.06511,1,1,0,7.51789,0.51921
-7.33598,1,1.06511,2,3,0,7.46712,0.706618
-7.33598,0.482559,1.06511,1,3,0,9.70175,0.706618
-7.88213,0.850572,1.06511,1,3,0,8.18961,0.462361
-7.45733,1,1.06511,1,1,0,7.77693,0.531481
-7.38391,1,1.06511,2,3,0,7.48004,0.548702
-8.49129,0.685988,1.06511,1,1,0,8.49306,0.39689
-7.69343,1,1.06511,2,3,0,8.31235,0.768197
-8.39332,0.802553,1.06511,1,3,0,9.29548,0.405999
-7.9904,1,1.06511,1,1,0,8.46673,0.448857
-7.24502,1,1.06511,1,3,0,7.74691,0.597626
-7.21647,0.983448,1.06511,2,3,0,7.31687,0.620158
-7.22128,0.942553,1.06511,2,3,0,7.48037,0.614703
-7.22128,0.769692,1.06511,1,3,0,7.88645,0.614703
-7.38126,0.952591,1.06511,1,3,0,7.44071,0.717744
-7.21165,0.995744,1.06511,1,3,0,7.3609,0.628798
-7.22332,0.994647,1.06511,2,3,0,7.23735,0.659539
-7.22332,0.873667,1.06511,1,3,0,7.64227,0.659539
-7.211,0.997903,1.06511,2,3,0,7.23525,0.641796
-7.21934,0.787257,1.06511,2,3,0,8.32683,0.616716
-7.50627,0.926712,1.06511,1,3,0,7.51195,0.52139
-7.4321,1,1.06511,1,1,0,7.5447,0.537071
-7.29257,0.94261,1.06511,2,3,0,7.75991,0.693633
-7.23397,0.932115,1.06511,2,3,0,7.69293,0.667498
-7.23868,0.998572,1.06511,1,1,0,7.24512,0.670409
-7.25639,0.998231,1.06511,2,3,0,7.26228,0.67955
-7.26498,0.969644,1.06511,2,3,0,7.42703,0.683312
-7.72975,0.901837,1.06511,1,3,0,7.7363,0.772554
-7.46913,1,1.06511,1,1,0,7.69283,0.735329
-7.21067,0.98967,1.06511,2,3,0,7.52219,0.640329
-7.2144,0.774031,1.06511,2,3,0,8.40942,0.623156
-8.0143,0.845401,1.06511,2,3,0,8.22879,0.801285
-7.98824,0.911659,1.06511,1,3,0,9.17216,0.449116
-7.98824,0.717775,1.06511,1,1,0,8.80613,0.449116
-7.21053,1,1.06511,1,3,0,7.78897,0.633257
-7.23851,0.982367,1.06511,2,3,0,7.29319,0.670309
-7.76883,0.859385,1.06511,1,3,0,7.90205,0.47779
-7.29557,1,1.06511,2,3,0,7.61005,0.575286
-8.56153,0.708656,1.06511,1,3,0,8.56721,0.390608
-7.27705,1,1.06511,1,3,0,8.13664,0.582423
-7.21619,1,1.06511,1,3,0,7.25734,0.620531
-7.21619,0.483393,1.06511,1,3,0,9.0807,0.620531
-7.45414,0.878281,1.06511,2,3,0,7.80916,0.732602
-8.36694,0.804023,1.06511,2,3,0,9.17231,0.828317
-8.72039,0.936539,1.06511,1,1,0,8.90244,0.849689
-7.4242,0.961511,1.06511,2,3,0,9.1311,0.726854
-7.24673,1,1.06511,1,3,0,7.37251,0.674851
-7.77705,0.883065,1.06511,1,3,0,7.79557,0.777948
-7.75003,0.920772,1.06511,2,3,0,8.79609,0.774904
-7.76208,0.999044,1.06511,2,3,0,7.9035,0.776274
-7.35004,1,1.06511,1,1,0,7.65354,0.710283
-7.75302,0.885173,1.06511,1,3,0,8.05514,0.480069
-7.75302,0.498234,1.06511,1,1,0,9.20239,0.480069
-7.79904,0.984401,1.06511,1,1,0,7.97594,0.473527
-7.28171,0.980945,1.06511,1,3,0,7.86004,0.689828
-8.39976,0.72469,1.06511,1,3,0,8.70337,0.405388
-7.73578,1,1.06511,2,3,0,8.27755,0.482592
-7.26887,0.983375,1.06511,1,3,0,7.77959,0.684912
-7.28925,0.985211,1.06511,2,3,0,7.38117,0.577629
-8.9723,0.628244,1.06511,1,3,0,8.99084,0.35732
-9.33094,0.894982,1.06511,1,1,0,9.85371,0.332084
-7.48172,1,1.06511,2,3,0,9.36566,0.737548
-7.30565,1,1.06511,2,3,0,7.43908,0.697869
-7.44967,0.943785,1.06511,2,3,0,7.68677,0.533146
-7.44967,0.814717,1.06511,1,1,0,7.87264,0.533146
-8.56254,0.670737,1.06511,1,3,0,9.50952,0.840702
-7.71027,1,1.06511,2,3,0,8.38616,0.770242
-7.39269,1,1.06511,1,1,0,7.63738,0.720283
-7.23812,1,1.06511,1,3,0,7.34725,0.670076
-7.51197,0.923768,1.06511,1,3,0,7.60815,0.520272
-7.6457,0.955276,1.06511,1,1,0,7.72895,0.49653
-7.25967,1,1.06511,1,1,0,7.51568,0.59007
-7.53971,0.91013,1.06511,1,1,0,7.5405,0.514969
-7.43982,0.722862,1.06511,2,3,0,8.88863,0.53533
-8.31537,0.875951,1.06511,2,3,0,8.32967,0.413564
-8.31537,0.632018,1.06511,1,1,0,9.49527,0.413564
-7.22856,1,1.06511,1,3,0,8.14311,0.663759
-7.92752,0.795741,1.06511,2,3,0,8.40695,0.456568
-7.2123,1,1.06511,1,3,0,7.73202,0.62715
-7.26848,0.9702,1.06511,2,3,0,7.35293,0.684757
-7.46575,0.945204,1.06511,1,1,0,7.46644,0.734721
-8.19136,0.826174,1.06511,2,3,0,8.99207,0.815748
-7.67793,1,1.06511,1,1,0,8.1103,0.766274
-11.561,0.401064,1.06511,1,3,0,12.0542,0.937833
-9.64729,1,1.06511,1,1,0,11.3889,0.890086
-8.35609,1,1.06511,1,1,0,9.45623,0.827584
-7.63291,1,1.06511,1,1,0,8.20268,0.760453
-7.22708,0.980138,1.06511,1,3,0,7.63372,0.609531
-7.22708,0.609508,1.06511,1,3,0,8.46858,0.609531
-7.81067,0.854126,1.06511,1,3,0,7.82226,0.471917
-7.58204,1,1.06511,1,1,0,7.82818,0.50729
-7.28199,1,1.06511,2,3,0,7.55703,0.68993
-7.23891,1,1.06511,2,3,0,7.26919,0.601241
-7.24445,0.999393,1.06511,2,3,0,7.25286,0.59795
-7.21223,0.831532,1.06511,2,3,0,8.0461,0.645346
-7.24948,0.990935,1.06511,2,3,0,7.2667,0.595187
-7.8349,0.739175,1.06511,2,3,0,8.61873,0.784164
-7.78228,1,1.06511,1,1,0,7.96138,0.778527
