# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = m2x460s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m2.0s_data_3.R
# init = 2 (Default)
# random
#   seed = 2571393543 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m2.0s_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
# num_threads = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.21046,0.986722,1.16949,1,3,0,7.98274,0.638978
-7.21083,0.999964,1.16949,2,3,0,7.21084,0.631623
-7.26215,0.987142,1.16949,1,3,0,7.26627,0.588909
-7.46684,0.974037,1.16949,2,3,0,7.46756,0.529447
-7.46765,0.999748,1.16949,1,1,0,7.54601,0.529276
-7.24125,1,1.16949,2,3,0,7.44081,0.671889
-7.63927,0.890553,1.16949,1,3,0,7.79808,0.49758
-7.90797,0.973231,1.16949,2,3,0,7.99952,0.45904
-7.90797,0.689202,1.16949,1,3,0,9.46563,0.45904
-8.69377,0.787233,1.16949,1,1,0,8.80213,0.379288
-7.23151,1,1.16949,1,3,0,8.33084,0.606168
-7.84013,0.827464,1.16949,1,3,0,8.10619,0.784707
-8.26418,0.919004,1.16949,1,1,0,8.32277,0.82115
-10.9274,0.753537,1.16949,1,3,0,11.0092,0.925448
-9.26654,1,1.16949,1,1,0,10.7609,0.875584
-8.34461,1,1.16949,1,1,0,9.1661,0.826802
-7.56361,0.855982,1.16949,2,3,0,10.4292,0.510576
-7.37641,1,1.16949,1,1,0,7.53129,0.55065
-7.3459,1,1.16949,1,1,0,7.40269,0.559054
-8.87015,0.57109,1.16949,2,3,0,9.98254,0.857518
-8.48843,1,1.16949,1,1,0,8.97357,0.836187
-8.49336,0.999158,1.16949,1,1,0,8.76599,0.836493
-7.8038,1,1.16949,1,1,0,8.37861,0.780871
-7.22293,0.97689,1.16949,1,3,0,7.846,0.613115
-7.21765,1,1.16949,1,1,0,7.22269,0.618658
-7.33853,0.902615,1.16949,2,3,0,7.7339,0.707299
-7.32244,1,1.16949,1,1,0,7.36111,0.702874
-7.25566,1,1.16949,1,1,0,7.30793,0.679217
-7.24541,1,1.16949,1,1,0,7.26061,0.67416
-7.22143,1,1.16949,2,3,0,7.2387,0.61455
-7.22351,0.991445,1.16949,2,3,0,7.26664,0.612584
-7.55503,0.716428,1.16949,2,3,0,8.81753,0.74941
-7.82156,0.941759,1.16949,1,1,0,7.85695,0.782765
-8.35952,0.898847,1.16949,1,1,0,8.39919,0.827816
-7.31147,1,1.16949,1,3,0,8.16926,0.699654
-7.37682,0.983247,1.16949,1,1,0,7.39217,0.716732
-7.22856,0.988609,1.16949,1,3,0,7.42087,0.608367
-7.30704,0.976678,1.16949,1,1,0,7.30713,0.571245
-7.50047,0.918256,1.16949,2,3,0,7.7952,0.740746
-7.42261,1,1.16949,1,1,0,7.52035,0.726536
-9.79702,0.707138,1.16949,2,3,0,10.3796,0.895176
-9.80057,0.999584,1.16949,1,1,0,10.2593,0.895293
-8.80616,1,1.16949,2,3,0,9.74184,0.854249
-8.00799,0.880297,1.16949,2,3,0,10.6113,0.44676
-7.21048,1,1.16949,1,3,0,7.87767,0.639122
-7.76786,0.861186,1.16949,1,3,0,7.8447,0.477929
-7.42584,1,1.16949,1,1,0,7.68706,0.538506
-7.22577,1,1.16949,2,3,0,7.4174,0.661603
-7.26949,0.98503,1.16949,1,3,0,7.31258,0.585613
-7.21275,0.998251,1.16949,1,3,0,7.27226,0.646481
-7.42064,0.954052,1.16949,2,3,0,7.51933,0.726141
-7.42064,0.796383,1.16949,1,3,0,8.41516,0.726141
-7.55836,0.967198,1.16949,1,1,0,7.58675,0.749911
-7.23368,1,1.16949,1,3,0,7.48671,0.66731
-7.31372,0.978449,1.16949,1,1,0,7.31378,0.700331
-7.36058,0.987931,1.16949,1,1,0,7.37934,0.712895
-7.58988,0.979308,1.16949,2,3,0,7.59027,0.505919
-7.49513,1,1.16949,2,3,0,7.63191,0.523609
-7.47936,0.913126,1.16949,2,3,0,8.06007,0.737136
-7.27507,1,1.16949,2,3,0,7.42461,0.583243
-7.31792,0.987018,1.16949,1,1,0,7.3307,0.56762
-7.34218,0.9032,1.16949,2,3,0,7.81215,0.560138
-8.40536,0.468257,1.16949,2,3,0,10.5576,0.830872
-9.88895,0.9325,1.16949,2,3,0,9.89417,0.89815
-10.4053,0.94617,1.16949,1,1,0,10.6993,0.913021
-7.23673,1,1.16949,2,3,0,9.68615,0.602617
-7.44794,0.96862,1.16949,2,3,0,7.46547,0.731447
-7.52729,0.947354,1.16949,1,3,0,7.97175,0.517314
-7.59085,0.84916,1.16949,2,3,0,8.40606,0.754658
-7.53536,0.927269,1.16949,2,3,0,8.30357,0.515785
-7.21072,0.974415,1.16949,2,3,0,7.68117,0.63217
-7.21343,0.999399,1.16949,1,3,0,7.21344,0.624832
-7.21455,0.997527,1.16949,2,3,0,7.22688,0.622922
-7.71043,0.839243,1.16949,2,3,0,8.1436,0.486382
-7.41148,0.813277,1.16949,2,3,0,8.77476,0.541877
-7.27812,1,1.16949,1,1,0,7.37645,0.581987
-7.27812,0.8615,1.16949,1,3,0,7.87666,0.581987
-7.22614,0.994183,1.16949,1,3,0,7.31066,0.661903
-7.42014,0.968459,1.16949,2,3,0,7.46498,0.539831
-7.42014,0.517181,1.16949,1,3,0,9.27124,0.539831
-7.63432,0.935472,1.16949,1,1,0,7.66941,0.498392
-8.0847,0.95645,1.16949,2,3,0,8.15486,0.437894
-8.51517,0.877497,1.16949,1,1,0,8.71476,0.394732
-8.3754,1,1.16949,2,3,0,8.80566,0.407713
-9.28831,0.765917,1.16949,1,1,0,9.50179,0.334928
-7.7354,1,1.16949,2,3,0,8.83747,0.482648
-7.69639,1,1.16949,1,1,0,7.86625,0.488523
-7.31896,1,1.16949,1,1,0,7.58249,0.567283
-7.291,1,1.16949,1,1,0,7.32988,0.57697
-9.1186,0.474789,1.16949,2,3,0,10.8134,0.346653
-10.3037,0.727432,1.16949,1,1,0,10.6607,0.275983
-8.19947,1,1.16949,2,3,0,9.9084,0.816365
-7.60067,0.908841,1.16949,2,3,0,9.0506,0.504051
-7.29738,1,1.16949,1,1,0,7.50934,0.574632
-7.86936,0.917458,1.16949,2,3,0,7.89372,0.787687
-7.22776,0.972418,1.16949,1,3,0,7.93173,0.60899
-8.644,0.632376,1.16949,1,3,0,9.23721,0.845441
-9.91311,0.83373,1.16949,1,1,0,9.94487,0.898914
-7.63918,1,1.16949,2,3,0,9.29587,0.497594
-8.632,0.73634,1.16949,1,1,0,8.66314,0.384497
-7.79446,1,1.16949,2,3,0,8.42417,0.779861
-8.25675,0.831263,1.16949,1,3,0,9.46628,0.419454
-7.83726,0.815457,1.16949,1,3,0,9.54884,0.784409
-7.60036,1,1.16949,1,1,0,7.83281,0.756002
-7.68959,0.979972,1.16949,1,1,0,7.76602,0.767724
-7.24065,0.982984,1.16949,2,3,0,7.81406,0.671551
-7.36104,0.961823,1.16949,1,3,0,7.45457,0.554777
-7.31192,0.971028,1.16949,2,3,0,7.58298,0.699791
-7.31003,0.972788,1.16949,2,3,0,7.55121,0.699217
-7.25452,1,1.16949,1,1,0,7.29924,0.678685
-7.21226,0.943618,1.16949,2,3,0,7.59206,0.645423
-7.21094,1,1.16949,1,1,0,7.21192,0.641541
-7.53272,0.919866,1.16949,1,3,0,7.5867,0.745973
-7.21984,0.986779,1.16949,1,3,0,7.55712,0.616181
-7.21984,0.376773,1.16949,1,3,0,10.2977,0.616181
-7.22003,0.999943,1.16949,1,1,0,7.22279,0.615978
-7.92225,0.810115,1.16949,1,3,0,8.17475,0.792864
-7.24388,1,1.16949,1,3,0,7.80095,0.67334
-7.58338,0.920435,1.16949,2,3,0,7.82086,0.75359
-7.58338,0.839057,1.16949,1,1,0,8.2333,0.75359
-7.58338,0.874489,1.16949,1,3,0,8.28816,0.75359
-8.26325,0.864289,1.16949,1,1,0,8.26664,0.821083
-9.20455,0.855917,1.16949,1,1,0,9.2431,0.87298
-8.4395,1,1.16949,1,1,0,9.16409,0.83309
-7.29258,1,1.16949,1,3,0,8.25217,0.693636
-7.24119,1,1.16949,1,1,0,7.28062,0.671858
-7.7642,0.887773,1.16949,1,3,0,7.79941,0.776513
-10.039,0.72007,1.16949,1,3,0,10.1501,0.902779
-7.23444,1,1.16949,2,3,0,9.64324,0.667802
-7.60686,0.919289,1.16949,1,3,0,7.62737,0.756909
-7.42271,1,1.16949,1,1,0,7.58494,0.726555
-7.42271,0.728143,1.16949,1,3,0,8.91278,0.726555
-8.03927,0.906093,1.16949,1,3,0,8.03947,0.803453
-7.83066,1,1.16949,1,1,0,8.09349,0.783721
-10.4451,0.714481,1.16949,2,3,0,11.304,0.914051
-9.29018,1,1.16949,1,1,0,10.3997,0.876557
-7.41043,0.989154,1.16949,1,3,0,9.03469,0.724055
-7.25872,1,1.16949,1,1,0,7.37049,0.680605
-8.94544,0.714671,1.16949,2,3,0,9.56304,0.359339
-8.22309,1,1.16949,1,1,0,8.92871,0.422921
-7.93193,1,1.16949,1,1,0,8.30854,0.456016
-7.49065,1,1.16949,1,1,0,7.82844,0.524515
-7.22658,1,1.16949,1,3,0,7.41613,0.609938
-7.51448,0.770377,1.16949,2,3,0,8.49324,0.743057
-7.22593,1,1.16949,2,3,0,7.46969,0.610483
-9.4065,0.31474,1.16949,2,3,0,12.2963,0.881198
-7.24684,0.916836,1.16949,1,3,0,9.76788,0.596613
-7.55552,0.954248,1.16949,2,3,0,7.57941,0.749484
-7.23384,0.898968,1.16949,2,3,0,8.42705,0.604539
-7.34895,0.965814,1.16949,1,1,0,7.34897,0.558173
-8.02463,0.451798,1.16949,2,3,0,10.9483,0.802188
-7.36698,0.862685,1.16949,2,3,0,9.74235,0.553159
-7.21034,1,1.16949,1,3,0,7.34402,0.637606
-7.84212,0.844407,1.16949,1,3,0,7.9243,0.467642
-7.33303,0.964006,1.16949,1,3,0,8.09395,0.705824
-7.36756,0.941926,1.16949,2,3,0,7.77151,0.553001
-8.77791,0.709061,1.16949,1,3,0,8.78418,0.3724
-7.62653,1,1.16949,2,3,0,8.54372,0.759598
-7.51792,1,1.16949,2,3,0,7.65551,0.743614
-7.56546,0.942386,1.16949,1,3,0,8.1187,0.510244
-8.70939,0.842946,1.16949,2,3,0,8.71035,0.849089
-8.21722,1,1.16949,2,3,0,8.72565,0.817699
-7.22441,0.997977,1.16949,1,3,0,8.10762,0.660481
-8.05454,0.79395,1.16949,1,3,0,8.24333,0.441328
-7.37281,1,1.16949,1,1,0,7.84464,0.551597
-7.72565,0.962722,1.16949,2,3,0,7.73886,0.484095
-7.63695,1,1.16949,2,3,0,7.81414,0.49796
-7.57652,1,1.16949,1,1,0,7.72014,0.508267
-7.2259,0.948877,1.16949,2,3,0,7.88897,0.610503
-8.68432,0.767963,1.16949,2,3,0,8.83294,0.847706
-11.9759,0.867236,1.16949,2,3,0,11.9954,0.206207
-7.60363,0.998301,1.16949,2,7,0,10.7627,0.503543
-7.28632,1,1.16949,1,1,0,7.50667,0.578747
-7.68777,0.883458,1.16949,1,1,0,7.68784,0.489853
-7.39387,1,1.16949,1,1,0,7.61791,0.546178
-7.23687,0.989492,1.16949,1,3,0,7.44768,0.669324
-7.37527,0.972218,1.16949,1,3,0,7.37579,0.716376
-9.91432,0.493268,1.16949,1,3,0,10.8901,0.296633
-7.52758,1,1.16949,1,3,0,9.19315,0.517259
-7.52758,0.579298,1.16949,1,3,0,9.10015,0.517259
-7.24282,0.987072,1.16949,1,3,0,7.58902,0.672765
-7.36612,0.668126,1.16949,2,3,0,9.36585,0.71423
-7.5842,0.947785,1.16949,1,1,0,7.59324,0.753708
-7.5842,0.863653,1.16949,1,1,0,8.12463,0.753708
-7.84956,0.98088,1.16949,2,3,0,7.8903,0.785678
-7.65124,1,1.16949,1,1,0,7.87081,0.762867
-7.21224,0.994035,1.16949,2,3,0,7.67493,0.645365
-7.21202,1,1.16949,2,3,0,7.21262,0.644835
-7.73265,0.901443,1.16949,2,3,0,7.89868,0.772894
-7.21119,0.995762,1.16949,1,3,0,7.68197,0.642459
-7.21119,0.600972,1.16949,2,3,0,9.51677,0.642459
-7.30314,0.977348,1.16949,1,3,0,7.31324,0.697084
-8.83909,0.698787,1.16949,1,3,0,9.01537,0.855945
-8.97337,0.979918,1.16949,1,1,0,9.25999,0.862567
-8.30847,1,1.16949,1,1,0,8.94512,0.824301
-8.18475,1,1.16949,1,1,0,8.46899,0.815244
-7.73414,1,1.16949,1,1,0,8.13074,0.773068
-7.23098,1,1.16949,2,3,0,7.65204,0.606554
-7.21577,1,1.16949,1,1,0,7.22667,0.6211
-7.21577,0.425203,1.16949,1,3,0,9.76515,0.6211
-7.53737,0.942933,1.16949,2,3,0,7.60158,0.746701
-7.46573,1,1.16949,1,1,0,7.57022,0.734719
-7.73713,0.898274,1.16949,1,3,0,8.28375,0.482392
-7.22373,0.938187,1.16949,2,3,0,8.11806,0.612389
-7.24323,0.998068,1.16949,2,3,0,7.24471,0.598652
-7.31255,0.975409,1.16949,2,3,0,7.40417,0.699981
-7.29645,1,1.16949,1,1,0,7.32836,0.694926
-7.48644,0.936196,1.16949,1,3,0,7.70395,0.525371
-7.92665,0.871769,1.16949,1,1,0,7.95979,0.456678
-7.23177,0.994092,1.16949,1,3,0,7.9188,0.666038
-7.68117,0.879695,1.16949,1,3,0,7.82661,0.49088
-7.25664,0.912198,1.16949,2,3,0,8.21366,0.591533
-7.60749,0.823555,1.16949,2,3,0,8.20275,0.502885
-7.5714,1,1.16949,1,1,0,7.70081,0.509178
-7.82592,0.974557,1.16949,2,3,0,7.89943,0.46983
-8.25415,0.876261,1.16949,1,1,0,8.37994,0.41972
-8.086,1,1.16949,2,3,0,8.44334,0.437748
-7.4569,1,1.16949,1,1,0,7.90577,0.531575
-7.21541,0.995617,1.16949,2,3,0,7.48597,0.650945
-7.2389,0.990633,1.16949,2,3,0,7.27318,0.670535
-7.29456,0.984983,1.16949,1,1,0,7.29591,0.694301
-7.39127,0.961466,1.16949,1,3,0,7.57528,0.546831
-7.29798,0.911424,1.16949,2,3,0,7.85268,0.574418
-7.61255,0.962017,1.16949,2,3,0,7.61888,0.757695
-8.04565,0.847718,1.16949,1,3,0,8.91218,0.442352
-7.49487,1,1.16949,1,1,0,7.90166,0.523662
-7.96506,0.863687,1.16949,1,1,0,7.99803,0.451924
-7.3811,1,1.16949,1,1,0,7.78864,0.549426
-7.22515,0.992948,1.16949,1,3,0,7.40849,0.661098
-7.62997,0.90877,1.16949,1,3,0,7.66403,0.76006
-7.24086,1,1.16949,2,3,0,7.55549,0.600047
-7.22083,0.977306,1.16949,2,3,0,7.3646,0.657228
-8.3136,0.739777,1.16949,1,3,0,8.53013,0.413739
-7.6626,1,1.16949,2,3,0,8.14578,0.764332
-7.21836,1,1.16949,1,3,0,7.59225,0.654638
-7.59877,0.921312,1.16949,2,3,0,7.75721,0.504378
-7.216,1,1.16949,1,3,0,7.50721,0.620787
-7.30746,0.978311,1.16949,1,3,0,7.30954,0.571102
-7.52646,0.978579,1.16949,2,3,0,7.52727,0.744983
-8.4238,0.873318,1.16949,1,3,0,8.42553,0.832076
-7.21527,0.962935,1.16949,1,3,0,8.46835,0.621821
-7.43049,0.947458,1.16949,1,3,0,7.44154,0.537437
-7.4187,1,1.16949,1,1,0,7.4882,0.540169
-7.61179,0.941648,1.16949,1,1,0,7.64858,0.502155
-7.29159,1,1.16949,1,1,0,7.51427,0.576753
-7.57577,0.815884,1.16949,2,3,0,8.26615,0.508399
-9.08737,0.628563,1.16949,1,1,0,9.0914,0.348884
-7.21757,1,1.16949,1,3,0,8.84573,0.653724
-7.2317,0.93328,1.16949,2,3,0,7.58307,0.606032
-7.27792,0.986209,1.16949,1,1,0,7.27936,0.582071
-7.82825,0.877342,1.16949,1,3,0,7.82973,0.469513
-7.24832,1,1.16949,1,3,0,7.65993,0.595809
-10.5707,0.413805,1.16949,1,3,0,10.8308,0.262963
-7.51115,1,1.16949,1,3,0,9.67522,0.520432
-7.30296,0.890759,1.16949,2,3,0,8.10112,0.572653
-7.67732,0.869392,1.16949,1,3,0,8.03506,0.766198
-9.39132,0.78378,1.16949,1,3,0,9.43588,0.880606
-9.07779,1,1.16949,1,1,0,9.61264,0.867415
-9.9332,0.894679,1.16949,1,1,0,10.0631,0.899544
-7.63417,1,1.16949,2,3,0,9.30906,0.498417
-10.3862,0.568653,1.16949,2,3,0,10.3873,0.912519
-8.85491,1,1.16949,1,1,0,10.2034,0.85675
-7.22953,0.982948,1.16949,1,3,0,8.75089,0.664467
-10.0027,0.468946,1.16949,1,3,0,10.5568,0.291759
-7.22537,1,1.16949,1,3,0,9.38848,0.610952
-7.2149,0.992549,1.16949,2,3,0,7.2678,0.650191
-7.21595,0.999701,1.16949,1,1,0,7.21706,0.651685
-7.22616,0.997124,1.16949,1,1,0,7.22654,0.66192
-7.24319,0.990969,1.16949,2,3,0,7.28688,0.598674
-7.28671,0.986943,1.16949,1,1,0,7.29086,0.578594
-7.28671,0.443166,1.16949,1,3,0,9.95792,0.578594
-7.27669,1,1.16949,1,1,0,7.30169,0.582572
-8.90666,0.74095,1.16949,2,3,0,8.99632,0.859335
-7.8936,1,1.16949,1,1,0,8.72362,0.790093
-7.75916,1,1.16949,1,1,0,7.96457,0.775944
-7.36961,1,1.16949,2,3,0,7.6512,0.552452
-7.2482,1,1.16949,2,3,0,7.34147,0.675604
-7.29917,0.783786,1.16949,2,3,0,8.59782,0.695811
-7.22862,1,1.16949,1,1,0,7.27984,0.663803
-7.65893,0.904253,1.16949,1,3,0,7.69274,0.763861
-8.08003,0.971441,1.16949,2,3,0,8.11182,0.806896
-8.29513,0.960262,1.16949,1,1,0,8.43603,0.823362
-7.31936,1,1.16949,2,3,0,8.05755,0.567156
-7.3098,1,1.16949,1,1,0,7.34462,0.570306
-7.22304,0.994335,1.16949,1,3,0,7.33563,0.659293
-7.25119,0.903156,1.16949,2,3,0,7.77982,0.677093
-7.90121,0.863233,1.16949,1,3,0,7.94691,0.790837
-8.6122,0.850712,1.16949,2,3,0,9.6896,0.843618
-7.64488,0.898774,1.16949,1,3,0,9.65101,0.496664
-7.7056,0.981229,1.16949,1,1,0,7.82884,0.487116
-8.42451,0.801018,1.16949,1,1,0,8.48874,0.403053
-8.5568,0.961221,1.16949,1,1,0,8.9052,0.391025
-7.68052,1,1.16949,1,1,0,8.3334,0.490983
-7.68052,0.497154,1.16949,1,3,0,9.72652,0.490983
-8.20747,0.849294,1.16949,1,1,0,8.28247,0.424552
-7.83833,0.812195,1.16949,1,3,0,9.49403,0.78452
-10.6398,0.467235,1.16949,1,3,0,12.7944,0.259727
-9.51969,1,1.16949,1,1,0,10.8126,0.319938
-8.32042,1,1.16949,1,1,0,9.33613,0.413065
-7.71552,1,1.16949,1,1,0,8.21017,0.485613
-7.56437,1,1.16949,1,1,0,7.75294,0.510439
-10.2846,0.514349,1.16949,1,3,0,10.2965,0.276945
-9.23711,1,1.16949,1,1,0,10.413,0.338397
-7.43058,1,1.16949,1,3,0,8.68535,0.537418
-7.35429,1,1.16949,1,1,0,7.43861,0.556657
-8.56048,0.746912,1.16949,1,3,0,8.56424,0.3907
-8.25523,1,1.16949,1,1,0,8.73683,0.419609
-7.85425,1,1.16949,1,1,0,8.26894,0.466023
-7.80586,1,1.16949,1,1,0,8.01459,0.472581
-7.82101,0.995295,1.16949,1,1,0,8.00243,0.470499
-7.56804,1,1.16949,1,1,0,7.81482,0.50978
-7.25852,0.982815,1.16949,1,3,0,7.66385,0.680515
-11.1128,0.284439,1.16949,1,3,0,12.4181,0.929348
-8.47208,0.967999,1.16949,1,3,0,10.7889,0.835163
-7.21164,1,1.16949,2,3,0,8.35841,0.643865
-7.46074,0.673905,1.16949,2,3,0,9.13318,0.733815
-7.32332,1,1.16949,1,1,0,7.43507,0.703125
-7.23599,0.989,1.16949,1,3,0,7.37928,0.603099
-7.35181,0.930959,1.16949,2,3,0,7.59587,0.557357
-7.29134,1,1.16949,1,1,0,7.3486,0.576844
-7.32128,0.833339,1.16949,2,3,0,8.15859,0.702541
-7.40128,0.963049,1.16949,1,3,0,7.62598,0.544345
-7.45765,0.982658,1.16949,1,1,0,7.50625,0.531412
-8.58947,0.835624,1.16949,2,3,0,8.5991,0.842294
-8.34019,1,1.16949,1,1,0,8.72251,0.8265
-7.59004,1,1.16949,1,1,0,8.18194,0.754544
-7.57046,1,1.16949,1,1,0,7.67177,0.751709
-8.30545,0.942659,1.16949,2,3,0,8.3166,0.414548
-7.38979,1,1.16949,1,1,0,8.02118,0.547205
-7.91693,0.937992,1.16949,2,3,0,7.91991,0.792356
-7.2123,1,1.16949,2,3,0,7.85166,0.627156
-7.27347,0.942629,1.16949,2,3,0,7.5134,0.686735
-7.21096,0.998554,1.16949,1,3,0,7.27169,0.631078
-7.21129,0.999904,1.16949,1,1,0,7.21142,0.629893
-7.26418,0.98692,1.16949,1,3,0,7.26755,0.587973
-8.63849,0.703961,1.16949,1,3,0,8.68165,0.383943
-8.37751,1,1.16949,2,3,0,8.87202,0.407511
-7.96101,1,1.16949,1,1,0,8.41593,0.452419
-7.58578,1,1.16949,1,1,0,7.90858,0.506634
-7.89124,0.729429,1.16949,2,3,0,9.09194,0.789862
-7.27755,1,1.16949,1,3,0,7.75956,0.688292
-8.69895,0.711098,1.16949,1,3,0,8.87598,0.848515
-9.4276,0.898341,1.16949,1,1,0,9.54382,0.882014
-9.98657,0.93446,1.16949,1,1,0,10.2221,0.901192
-7.219,0.917417,1.16949,1,3,0,10.0919,0.65535
-7.28195,0.869856,1.16949,2,3,0,7.95933,0.689917
-7.21398,0.966832,1.16949,2,3,0,7.49518,0.623862
-7.38655,0.843523,1.16949,2,3,0,8.05938,0.718932
-7.21373,0.994192,1.16949,1,3,0,7.39097,0.624293
-7.21077,1,1.16949,1,3,0,7.21288,0.631907
-8.09427,0.777101,1.16949,1,3,0,8.33569,0.808072
-7.75939,1,1.16949,1,1,0,8.08509,0.77597
-7.52348,1,1.16949,2,3,0,7.73946,0.744508
-7.26671,1,1.16949,1,3,0,7.45746,0.684031
-7.51265,0.932424,1.16949,2,3,0,7.77434,0.742759
-7.96675,0.961752,1.16949,2,3,0,7.96732,0.451717
-7.32554,1,1.16949,1,1,0,7.76777,0.56519
