# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-04-03 01:35:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_data_4.json
# init = 2 (Default)
# random
#   seed = 1273692845 (Default)
# output
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-112-g06679e7e
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.91193,0.745452,0.740911,2,3,0,9.74563,0.14866
-7.83382,1,0.740911,2,3,0,8.89806,0.252446
-7.73764,0.956551,0.740911,1,3,0,8.28458,0.395627
-8.05058,0.942907,0.740911,2,3,0,8.28236,0.462425
-8.14822,0.979581,0.740911,1,1,0,8.20849,0.477271
-8.07751,1,0.740911,2,7,0,8.13257,0.215899
-7.64589,1,0.740911,2,3,0,8.02395,0.316576
-9.31757,0.674344,0.740911,1,3,0,10.4504,0.128048
-9.45904,0.986951,0.740911,1,1,0,9.62056,0.121863
-10.0034,0.95473,0.740911,1,1,0,10.0663,0.10162
-7.96203,0.979915,0.740911,3,7,0,9.86257,0.231092
-7.74448,0.944159,0.740911,1,3,0,8.55741,0.39778
-7.92931,0.889822,0.740911,1,3,0,8.55507,0.235982
-7.87387,1,0.740911,1,1,0,7.94426,0.245073
-7.71275,0.955299,0.740911,2,7,0,8.29597,0.387112
-7.87117,0.914817,0.740911,1,3,0,8.33843,0.245546
-7.74,0.952609,0.740911,1,3,0,8.36584,0.396378
-7.76387,0.94746,0.740911,1,3,0,8.16144,0.267751
-8.21254,0.864575,0.740911,1,3,0,9.05836,0.486286
-7.63835,0.986831,0.740911,1,3,0,8.34228,0.335942
-7.65131,0.997477,0.740911,1,3,0,7.65559,0.355626
-7.63969,0.984216,0.740911,2,3,0,7.77635,0.340864
-7.63973,0.999992,0.740911,1,1,0,7.64001,0.340973
-7.67686,0.993422,0.740911,1,3,0,7.68535,0.371845
-7.67686,0.77235,0.740911,1,3,0,9.1996,0.371845
-7.96165,0.965612,0.740911,2,7,0,7.97035,0.231147
-8.15569,0.972025,0.740911,1,1,0,8.16513,0.20699
-8.66555,0.978386,0.740911,2,3,0,8.66556,0.163934
-9.11554,0.951726,0.740911,1,1,0,9.14397,0.13772
-9.11554,0.95349,0.740911,1,1,0,9.61992,0.13772
-7.70079,0.825918,0.740911,3,7,0,11.9546,0.382531
-7.65252,0.988549,0.740911,1,3,0,7.79118,0.310559
-7.81202,0.982949,0.740911,2,7,0,7.81217,0.416221
-7.63936,0.991259,0.740911,1,3,0,7.8861,0.326708
-8.19233,0.612301,0.740911,3,7,0,11.2272,0.48351
-8.9208,0.857148,0.740911,1,1,0,8.92954,0.563029
-8.75951,1,0.740911,2,3,0,9.0787,0.548097
-8.37733,0.909634,0.740911,2,3,0,9.91519,0.507285
-7.96512,0.826341,0.740911,1,3,0,9.95008,0.230645
-7.98862,0.996487,0.740911,1,1,0,8.0345,0.227333
-8.51698,0.853902,0.740911,1,3,0,10.2648,0.52326
-8.05964,0.813441,0.740911,1,3,0,10.4984,0.218074
-7.71783,0.946203,0.740911,1,3,0,8.66215,0.388951
-8.13558,0.831719,0.740911,1,3,0,8.92314,0.209196
-7.88263,1,0.740911,1,1,0,8.09779,0.243559
-8.00197,0.981913,0.740911,1,1,0,8.01397,0.225509
-7.8241,1,0.740911,1,1,0,7.97523,0.254364
-7.91033,0.986455,0.740911,1,1,0,7.92088,0.238969
-7.64115,0.983087,0.740911,1,3,0,8.07333,0.343888
-9.50878,0.809913,0.740911,2,3,0,9.71161,0.609909
-9.72196,0.958165,0.740911,1,1,0,10.0516,0.624686
-7.88812,0.993771,0.740911,3,7,0,9.61412,0.242627
-8.53831,0.849935,0.740911,1,3,0,10.017,0.52558
-8.94311,0.972782,0.740911,2,3,0,9.03992,0.565011
-7.72484,0.986102,0.740911,2,3,0,9.07118,0.391394
-7.75096,0.985341,0.740911,2,3,0,7.88458,0.399757
-8.03631,0.855153,0.740911,1,3,0,8.81291,0.221001
-8.04038,0.999406,0.740911,1,1,0,8.10319,0.220483
-8.18483,0.993217,0.740911,2,3,0,8.21043,0.203891
-8.61444,0.945416,0.740911,1,1,0,8.61724,0.167446
-8.43582,1,0.740911,1,1,0,8.65507,0.180885
-8.49794,0.995667,0.740911,2,7,0,8.52405,0.521164
-10.1344,0.903968,0.740911,2,3,0,10.1344,0.650759
-8.75451,1,0.740911,1,1,0,9.87175,0.547616
-8.83535,0.996246,0.740911,2,7,0,8.86902,0.153141
-8.00553,0.993103,0.740911,2,3,0,8.98689,0.22503
-12.7846,0.717012,0.740911,2,7,0,12.7847,0.769381
-9.87652,1,0.740911,3,7,0,12.2697,0.634817
-9.87652,0.606274,0.740911,1,1,0,12.1424,0.634817
-10.1352,0.950847,0.740911,1,1,0,10.5242,0.650807
-7.86813,1,0.740911,2,7,0,9.74785,0.246083
-7.64513,0.994025,0.740911,1,3,0,7.90168,0.317407
-8.53573,0.819341,0.740911,1,3,0,9.02503,0.173128
-7.67805,0.925203,0.740911,1,3,0,9.36052,0.372443
-8.31608,0.914977,0.740911,2,3,0,8.49784,0.499789
-7.73428,0.982161,0.740911,2,3,0,8.48253,0.394543
-7.68621,1,0.740911,1,1,0,7.72593,0.376324
-7.71294,0.970184,0.740911,1,3,0,7.91912,0.282243
-7.8263,0.953911,0.740911,1,3,0,8.20478,0.419644
-7.7655,1,0.740911,1,1,0,7.82568,0.404008
-7.70571,1,0.740911,1,1,0,7.75598,0.384463
-8.18193,0.822083,0.740911,1,3,0,8.97681,0.204195
-8.05534,1,0.740911,1,1,0,8.19509,0.218606
-7.92679,0.985863,0.740911,2,3,0,8.30753,0.236372
-7.63886,0.990226,0.740911,1,3,0,8.02164,0.328288
-7.67249,0.995961,0.740911,2,3,0,7.67582,0.298365
-8.34262,0.847116,0.740911,1,3,0,8.93613,0.503079
-9.5352,0.870432,0.740911,3,7,0,9.72655,0.611795
-11.631,0.670721,0.740911,1,1,0,11.6695,0.72571
-10.7579,1,0.740911,1,1,0,11.8679,0.685158
-9.89098,1,0.740911,1,1,0,10.8429,0.635741
-9.61375,1,0.740911,1,1,0,10.1695,0.617308
-10.1204,0.981596,0.740911,3,7,0,10.2327,0.0978706
-10.4263,0.96885,0.740911,3,7,0,10.5946,0.088887
-9.86912,1,0.740911,2,3,0,10.4683,0.106158
-8.94828,1,0.740911,1,1,0,9.78025,0.146607
-8.2785,0.99971,0.740911,3,7,0,8.88734,0.194607
-8.62989,0.915509,0.740911,3,7,0,9.47529,0.16637
-8.55964,1,0.740911,1,1,0,8.73001,0.171365
-8.82442,0.827813,0.740911,2,3,0,11.1283,0.153799
-9.64675,0.955349,0.740911,3,7,0,9.79745,0.619584
-8.77317,1,0.740911,1,1,0,9.53436,0.549405
-9.5315,0.854732,0.740911,1,1,0,9.61442,0.611532
-8.57604,1,0.740911,2,3,0,9.36547,0.529614
-8.75789,0.994002,0.740911,2,7,0,8.76631,0.157909
-7.98694,0.845213,0.740911,1,3,0,10.8811,0.451792
-8.18346,0.925606,0.740911,2,3,0,8.78679,0.482276
-7.84997,1,0.740911,1,1,0,8.11446,0.42505
-7.63818,0.993586,0.740911,1,3,0,7.91085,0.332748
-7.63836,0.999968,0.740911,1,3,0,7.6384,0.330675
-7.64192,0.998496,0.740911,2,3,0,7.65031,0.34519
-7.64244,0.998306,0.740911,1,3,0,7.65628,0.320838
-9.48719,0.784275,0.740911,2,3,0,9.48975,0.120685
-7.73476,0.988474,0.740911,2,7,0,9.22555,0.394697
-8.10707,0.838611,0.740911,1,3,0,8.91889,0.212421
-8.04019,1,0.740911,2,7,0,8.10306,0.460747
-7.98758,1,0.740911,1,1,0,8.08676,0.451904
-9.22335,0.477476,0.740911,1,3,0,12.4255,0.132427
-7.88586,0.829943,0.740911,1,3,0,11.5534,0.432717
-7.8206,0.908378,0.740911,1,3,0,8.60998,0.255068
-7.83463,0.854388,0.740911,3,7,0,9.23186,0.421581
-7.71515,1,0.740911,1,1,0,7.8105,0.387987
-8.79705,0.666454,0.740911,1,3,0,10.3419,0.155468
-8.5681,1,0.740911,1,1,0,8.83412,0.170749
-7.72807,0.910981,0.740911,2,7,0,9.65176,0.392489
-7.82286,0.92774,0.740911,1,3,0,8.27147,0.254613
-7.7485,1,0.740911,1,1,0,7.81421,0.271717
-9.28202,0.698658,0.740911,1,3,0,10.7842,0.593018
-7.63821,1,0.740911,2,3,0,9.10236,0.334579
-7.64164,0.997241,0.740911,2,3,0,7.65966,0.344739
-8.95752,0.682146,0.740911,1,3,0,10.105,0.146093
-9.8528,0.916932,0.740911,1,1,0,9.85395,0.106728
-9.70921,1,0.740911,1,1,0,10.0347,0.111928
-7.63914,1,0.740911,2,3,0,9.36824,0.327358
-7.76341,0.974385,0.740911,1,3,0,7.81709,0.267865
-8.50999,0.775606,0.740911,2,3,0,10.4865,0.522494
-8.31059,1,0.740911,1,1,0,8.5591,0.4991
-7.88743,1,0.740911,2,3,0,8.22205,0.433039
-7.64784,0.97963,0.740911,1,3,0,8.0509,0.314594
-7.64497,0.997016,0.740911,1,3,0,7.67466,0.349325
-7.95355,0.94423,0.740911,1,3,0,8.03421,0.445831
-8.64962,0.63117,0.740911,1,3,0,10.8605,0.165014
-8.90781,0.990437,0.740911,2,3,0,8.97234,0.148895
-8.90581,1,0.740911,1,1,0,9.07976,0.14901
-7.87742,0.851165,0.740911,1,3,0,10.8599,0.430964
-9.71315,0.754353,0.740911,2,3,0,10.48,0.624094
-8.90416,1,0.740911,1,1,0,9.64375,0.561538
-7.95709,0.948128,0.740911,2,3,0,9.44789,0.446478
-8.11695,0.814605,0.740911,3,7,0,9.39334,0.472683
-7.70289,0.937208,0.740911,1,3,0,8.63523,0.285694
-7.68984,0.98016,0.740911,1,3,0,7.89714,0.377945
-7.69253,0.993513,0.740911,2,3,0,7.76616,0.379111
-7.6438,0.98769,0.740911,2,3,0,7.80445,0.319007
-7.91122,0.968414,0.740911,2,3,0,7.92964,0.238827
-8.18001,0.960859,0.740911,1,1,0,8.18063,0.204397
-7.92901,1,0.740911,1,1,0,8.14506,0.236029
-7.95948,0.995379,0.740911,1,1,0,7.99787,0.231462
-8.6648,0.925923,0.740911,2,3,0,8.92215,0.163985
-7.67578,0.91843,0.740911,1,3,0,9.58001,0.371298
-7.63837,0.999014,0.740911,1,3,0,7.68302,0.336041
-7.95096,0.933849,0.740911,2,3,0,8.15695,0.232712
-8.01004,0.978041,0.740911,2,3,0,8.30426,0.224427
-7.73072,0.998056,0.740911,2,7,0,7.99002,0.393375
-7.8341,0.923579,0.740911,1,3,0,8.30377,0.252391
-7.63818,1,0.740911,2,3,0,7.80307,0.33271
-7.90344,0.944777,0.740911,1,3,0,8.02759,0.436276
-7.96769,0.986648,0.740911,1,1,0,8.00544,0.448392
-8.00205,0.992808,0.740911,1,1,0,8.06008,0.454397
-8.42662,0.914141,0.740911,1,1,0,8.43522,0.51309
-9.11963,0.86429,0.740911,1,1,0,9.15836,0.580059
-8.72031,1,0.740911,1,1,0,9.16824,0.544293
-9.69299,0.817774,0.740911,1,1,0,9.74261,0.622734
-8.69863,0.889811,0.740911,2,3,0,11.2456,0.542157
-7.73223,0.980943,0.740911,3,7,0,8.8533,0.393872
-7.81603,0.928271,0.740911,1,3,0,8.26618,0.255999
-7.68135,0.973238,0.740911,1,3,0,8.09367,0.374055
-7.66081,0.987707,0.740911,1,3,0,7.78144,0.304821
-7.66921,0.989926,0.740911,1,3,0,7.7581,0.367772
-7.68264,0.997344,0.740911,1,1,0,7.68556,0.37467
-7.7884,0.947675,0.740911,2,7,0,8.07487,0.261941
-7.91259,0.980287,0.740911,1,1,0,7.91492,0.238608
-7.63939,0.988649,0.740911,2,3,0,8.05689,0.340081
-8.30544,0.919164,0.740911,2,3,0,8.30765,0.192105
-8.00514,1,0.740911,1,1,0,8.26556,0.225082
-7.80582,1,0.740911,2,3,0,7.97374,0.25813
-8.1518,0.883241,0.740911,2,7,0,9.07266,0.477787
-8.28406,0.972362,0.740911,1,1,0,8.35743,0.495732
-7.96068,1,0.740911,1,1,0,8.22725,0.447129
-8.3774,0.711986,0.740911,1,3,0,10.1996,0.185743
-7.70792,1,0.740911,2,3,0,8.34777,0.283932
-8.06507,0.95874,0.740911,2,3,0,8.15304,0.217408
-8.02275,0.999909,0.740911,2,7,0,8.06792,0.457883
-7.67724,0.993509,0.740911,2,3,0,8.0832,0.372039
-7.66601,0.987846,0.740911,1,3,0,7.78722,0.301774
-7.6415,0.997281,0.740911,1,3,0,7.69663,0.344492
-8.13045,0.908602,0.740911,1,3,0,8.29185,0.474682
-8.23648,0.977793,0.740911,1,1,0,8.31123,0.489511
-8.72085,0.902503,0.740911,1,1,0,8.75463,0.544345
-8.49021,1,0.740911,2,7,0,8.66687,0.176582
-8.08727,1,0.740911,1,1,0,8.43629,0.214736
-8.5416,0.980073,0.740911,2,3,0,8.54161,0.172693
-8.38895,1,0.740911,1,1,0,8.58659,0.184762
-7.94073,1,0.740911,3,7,0,8.32457,0.234239
-7.71252,0.950626,0.740911,2,7,0,8.42227,0.387027
-7.72501,0.997484,0.740911,1,1,0,7.73632,0.391453
-7.80475,0.99463,0.740911,2,3,0,7.80788,0.414427
-7.7005,1,0.740911,2,3,0,7.78368,0.382413
-7.64764,0.885072,0.740911,2,3,0,8.643,0.352227
-7.71166,0.86514,0.740911,2,3,0,8.79459,0.386711
-7.84942,0.921226,0.740911,1,3,0,8.2878,0.24948
-8.00578,0.972039,0.740911,2,3,0,8.2171,0.224997
-8.22565,0.962584,0.740911,2,3,0,8.55174,0.199726
-8.12812,1,0.740911,1,1,0,8.25939,0.210028
-7.92381,0.899652,0.740911,1,3,0,9.36616,0.440258
-7.63825,1,0.740911,2,3,0,7.89034,0.335043
-8.75971,0.754783,0.740911,1,3,0,9.60494,0.157793
-7.64115,0.966081,0.740911,2,3,0,9.3619,0.322885
-7.7921,0.89054,0.740911,2,3,0,8.61589,0.411212
-7.7921,0.96135,0.740911,1,1,0,7.94525,0.411212
-7.91753,0.974376,0.740911,1,1,0,7.92511,0.439045
-7.95088,0.856403,0.740911,1,3,0,9.01895,0.232724
-7.67227,0.969289,0.740911,1,3,0,8.30273,0.369456
-7.65122,0.991883,0.740911,1,3,0,7.73773,0.311604
-8.80153,0.893408,0.740911,2,3,0,8.83949,0.552095
-9.46569,0.871528,0.740911,1,1,0,9.56692,0.606798
-10.4854,0.818464,0.740911,1,1,0,10.639,0.670775
-12.3447,0.721509,0.740911,1,1,0,12.5103,0.753849
-11.2897,1,0.740911,1,1,0,12.5991,0.71076
-7.63888,1,0.740911,2,3,0,10.8658,0.338489
-7.77509,0.965899,0.740911,1,3,0,7.87197,0.265021
-7.78138,0.998963,0.740911,1,1,0,7.8031,0.263545
-7.65282,0.999731,0.740911,2,3,0,7.78544,0.310328
-7.65663,0.99977,0.740911,2,3,0,7.6583,0.307546
-7.97095,0.947073,0.740911,1,3,0,8.05817,0.22981
-7.84817,1,0.740911,1,1,0,7.95967,0.249712
-7.67773,0.96814,0.740911,2,7,0,8.14053,0.372284
-7.6479,0.994178,0.740911,1,3,0,7.73715,0.314534
-7.89801,0.975635,0.740911,2,3,0,7.8992,0.435189
-7.89801,0.814291,0.740911,1,3,0,9.23265,0.435189
-7.80206,1,0.740911,1,1,0,7.89094,0.413753
-7.67074,0.972285,0.740911,1,3,0,8.02019,0.299247
-8.55978,0.583163,0.740911,3,7,0,12.2036,0.171355
-8.28012,0.980091,0.740911,2,3,0,9.01335,0.194454
-8.35912,0.989694,0.740911,1,1,0,8.43094,0.187317
-7.68739,0.982783,0.740911,1,3,0,8.43625,0.291628
-7.68739,0.840762,0.740911,1,3,0,8.83758,0.291628
-7.88506,0.937694,0.740911,2,3,0,8.31676,0.432552
-7.6494,0.978572,0.740911,1,3,0,8.05626,0.31316
-7.77661,0.9638,0.740911,1,3,0,7.91947,0.407098
-7.65002,0.984089,0.740911,1,3,0,7.90104,0.312612
-7.67184,0.989023,0.740911,2,7,0,7.73667,0.369222
-8.48739,0.896994,0.740911,2,3,0,8.68253,0.519992
-8.34101,1,0.740911,2,3,0,8.5653,0.50288
-7.71029,1,0.740911,2,7,0,8.22578,0.283127
-7.64385,0.994352,0.740911,1,3,0,7.77864,0.347938
-8.6075,0.892187,0.740911,2,3,0,8.73354,0.532912
-8.88402,0.988034,0.740911,3,7,0,8.90352,0.150268
-9.11199,0.976365,0.740911,1,1,0,9.20655,0.137899
-8.84037,1,0.740911,1,1,0,9.16215,0.15284
-7.67161,0.952042,0.740911,2,3,0,9.62917,0.298805
-7.67234,0.987789,0.740911,1,3,0,7.78933,0.369491
-7.66973,0.985941,0.740911,1,3,0,7.78654,0.299771
-7.63852,1,0.740911,2,3,0,7.6664,0.329736
-7.86192,0.951695,0.740911,1,3,0,7.97956,0.427668
-7.77921,0.926831,0.740911,1,3,0,8.4503,0.264051
-7.91695,0.978079,0.740911,1,1,0,7.91786,0.237915
-7.73833,0.945221,0.740911,2,7,0,8.45185,0.395847
-7.76641,0.669082,0.740911,2,3,0,10.9125,0.404263
-8.08855,0.961327,0.740911,2,7,0,8.13895,0.214584
-7.87466,1,0.740911,1,1,0,8.05763,0.244935
-7.90611,0.995113,0.740911,1,1,0,7.93607,0.239651
-7.70232,0.96048,0.740911,1,3,0,8.32578,0.383137
-7.65666,0.9868,0.740911,1,3,0,7.80708,0.307522
-7.68121,0.995612,0.740911,1,1,0,7.68123,0.294269
-8.30527,0.930191,0.740911,2,3,0,8.36473,0.19212
-7.65859,0.981015,0.740911,1,3,0,8.43924,0.306233
-7.65358,0.993575,0.740911,1,3,0,7.71778,0.357498
-8.35612,0.901296,0.740911,3,7,0,8.4854,0.504727
-9.72149,0.917028,0.740911,2,3,0,9.72151,0.624654
-7.65809,0.977805,0.740911,2,7,0,9.90662,0.360846
-8.22737,0.928654,0.740911,2,3,0,8.35043,0.488292
-8.07687,1,0.740911,1,1,0,8.25023,0.46658
-7.89094,1,0.740911,2,3,0,8.05333,0.433758
-7.88594,1,0.740911,1,1,0,7.93876,0.432733
-9.44204,0.779149,0.740911,2,3,0,10.183,0.605072
-8.11807,0.759074,0.740911,1,3,0,12.2963,0.211162
-7.87316,1,0.740911,2,3,0,8.08128,0.245196
-7.78601,0.943751,0.740911,1,3,0,8.48643,0.409619
-7.68194,0.970032,0.740911,2,7,0,8.03035,0.293948
-7.71845,0.99366,0.740911,1,1,0,7.71945,0.280458
-7.64546,0.993154,0.740911,1,3,0,7.79891,0.349899
-7.70718,0.980756,0.740911,2,7,0,7.79346,0.284187
-7.83689,0.943186,0.740911,1,3,0,8.20939,0.4221
-7.90745,0.88135,0.740911,1,3,0,8.73053,0.239433
-7.88742,1,0.740911,1,1,0,7.93961,0.242744
-7.74915,0.813346,0.740911,3,7,0,9.80231,0.399211
-7.64249,0.849284,0.740911,2,3,0,9.00805,0.346063
-7.65397,0.997985,0.740911,2,3,0,7.66201,0.357799
-8.01379,0.957547,0.740911,2,7,0,8.01469,0.22393
-7.91471,1,0.740911,1,1,0,8.01827,0.23827
-8.088,0.968611,0.740911,2,3,0,8.3502,0.214649
-7.86066,1,0.740911,1,1,0,8.05376,0.247419
-7.65219,0.9784,0.740911,1,3,0,8.06324,0.356366
-8.21113,0.931563,0.740911,2,3,0,8.3167,0.486094
-7.97517,1,0.740911,2,3,0,8.18395,0.449724
-7.6562,0.998357,0.740911,2,3,0,7.99342,0.359489
-7.98335,0.956947,0.740911,2,3,0,8.0656,0.451165
-8.90534,0.833509,0.740911,2,3,0,9.6919,0.561644
-10.3039,0.752839,0.740911,1,1,0,10.3371,0.660652
-8.98547,1,0.740911,2,3,0,10.086,0.568722
-8.98547,0.678085,0.740911,1,1,0,10.5477,0.568722
-9.68559,0.866477,0.740911,1,1,0,9.81239,0.622233
-9.62774,0.937398,0.740911,2,7,0,10.917,0.115035
-8.8196,1,0.740911,2,3,0,9.54737,0.154091
-7.70651,1,0.740911,2,3,0,8.70527,0.284419
-7.64674,0.993009,0.740911,1,3,0,7.78422,0.351307
-7.6736,0.926726,0.740911,2,3,0,8.24428,0.37016
-8.0678,0.866703,0.740911,1,3,0,8.61043,0.217074
-7.64406,0.97214,0.740911,1,3,0,8.34725,0.348215
-7.6404,0.998817,0.740911,1,3,0,7.65533,0.324284
-7.64663,0.997286,0.740911,1,3,0,7.66096,0.351185
-8.0216,0.895278,0.740911,1,3,0,8.37585,0.222902
-7.7953,0.928885,0.740911,1,3,0,8.8158,0.412036
-7.89539,0.99317,0.740911,2,3,0,7.90649,0.43466
-9.34038,0.825875,0.740911,2,7,0,9.48009,0.12702
-10.4369,0.911067,0.740911,1,1,0,10.4372,0.0885926
-9.80435,1,0.740911,2,3,0,10.4532,0.108445
-10.0409,0.978634,0.740911,3,7,0,10.0689,0.64511
-10.5998,0.899104,0.740911,1,1,0,10.9436,0.676928
-10.3821,0.998796,0.740911,3,7,0,10.7069,0.0901178
-11.1696,0.944068,0.740911,2,3,0,12.2851,0.0709978
-11.3683,0.978811,0.740911,3,7,0,11.4505,0.714299
-12.8791,0.781991,0.740911,1,1,0,13.2196,0.772559
-7.64049,0.90009,0.740911,2,3,0,14.3091,0.324113
-7.63836,0.999702,0.740911,2,3,0,7.64355,0.33602
-8.26959,0.851206,0.740911,1,3,0,8.71149,0.195449
-7.67857,0.95044,0.740911,1,3,0,8.88936,0.372702
-7.65658,1,0.740911,1,1,0,7.67447,0.359765
-8.1363,0.939243,0.740911,2,3,0,8.24232,0.475539
-7.95427,0.954926,0.740911,2,3,0,8.64527,0.445963
-8.73332,0.905232,0.740911,2,7,0,8.88664,0.159474
-8.29625,1,0.740911,1,1,0,8.68581,0.192951
-8.90303,0.927647,0.740911,1,1,0,8.90303,0.14917
-9.23445,0.966423,0.740911,1,1,0,9.30422,0.131899
-9.3143,0.992362,0.740911,1,1,0,9.49012,0.128196
-7.96295,0.988885,0.740911,2,7,0,9.23365,0.44754
-7.90083,0.870845,0.740911,1,3,0,8.98137,0.240511
-7.80004,0.990382,0.740911,2,3,0,8.05364,0.259369
-7.72716,1,0.740911,1,1,0,7.78962,0.277764
-7.70829,0.994714,0.740911,2,3,0,7.80394,0.283805
-7.91168,0.932187,0.740911,2,7,0,8.35114,0.437904
-8.12102,0.804042,0.740911,1,3,0,9.43598,0.210827
-8.12766,0.999065,0.740911,1,1,0,8.2017,0.210079
-7.90673,1,0.740911,1,1,0,8.09744,0.23955
-8.0063,0.985011,0.740911,1,1,0,8.02466,0.224927
-8.1788,0.975497,0.740911,1,1,0,8.1956,0.204524
-8.46196,0.963143,0.740911,1,1,0,8.47823,0.178792
-8.69085,0.972796,0.740911,1,1,0,8.74391,0.162243
-8.85298,0.981914,0.740911,1,1,0,8.94721,0.15209
-7.83021,1,0.740911,2,3,0,8.84819,0.253151
-7.74897,1,0.740911,1,1,0,7.81975,0.271591
-7.74108,1,0.740911,2,3,0,7.76324,0.27374
-7.63979,0.997148,0.740911,1,3,0,7.75999,0.325615
-7.63848,0.998655,0.740911,2,3,0,7.65075,0.329942
-8.13982,0.898147,0.740911,1,3,0,8.38241,0.476053
-7.65314,0.759737,0.740911,2,3,0,10.3843,0.310077
-7.64453,0.996752,0.740911,1,3,0,7.68388,0.348797
-8.21324,0.896609,0.740911,1,3,0,8.38331,0.48638
-7.8733,1,0.740911,1,1,0,8.1438,0.430098
-7.8733,0.682162,0.740911,1,3,0,10.0519,0.430098
-7.64819,1,0.740911,2,3,0,7.83124,0.314266
-8.71205,0.899624,0.740911,2,3,0,8.75038,0.543482
-7.64036,1,0.740911,2,3,0,8.56698,0.324371
-7.64274,0.999476,0.740911,2,3,0,7.6459,0.320408
-8.01931,0.916163,0.740911,1,3,0,8.26183,0.45731
-8.19092,0.770215,0.740911,1,3,0,9.86879,0.203257
-7.64516,0.982691,0.740911,1,3,0,8.34085,0.317378
-7.80004,0.972605,0.740911,1,3,0,7.84412,0.259368
-7.9312,0.979339,0.740911,1,1,0,7.93382,0.235691
