# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-04-03 01:35:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_data_1.json
# init = 2 (Default)
# random
#   seed = 1273692845 (Default)
# output
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-112-g06679e7e
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.794287
# Diagonal elements of inverse mass matrix:
# 0.460034
-10.0996,0.864949,0.794287,2,3,0,10.0996,0.648673
-9.84529,1,0.794287,1,1,0,10.4459,0.632806
-8.25412,1,0.794287,2,7,0,9.71333,0.196932
-8.33877,0.996212,0.794287,2,7,0,8.34379,0.502605
-7.87973,0.861043,0.794287,1,3,0,9.55296,0.244057
-9.57307,0.666511,0.794287,1,3,0,11.6847,0.61447
-9.37037,1,0.794287,1,1,0,9.84636,0.599755
-8.41561,1,0.794287,1,1,0,9.18434,0.51181
-8.88452,0.840591,0.794287,2,3,0,10.2726,0.559765
-7.80721,0.898369,0.794287,2,3,0,10.1493,0.257836
-7.86608,0.926192,0.794287,2,7,0,8.49395,0.428564
-7.7051,0.98786,0.794287,2,3,0,7.98366,0.384226
-7.6416,1,0.794287,2,3,0,7.69287,0.322121
-7.83671,0.953266,0.794287,1,3,0,7.96719,0.422058
-7.73325,1,0.794287,1,1,0,7.81765,0.394207
-7.68928,0.970305,0.794287,2,7,0,7.94809,0.290858
-7.64654,0.973439,0.794287,2,3,0,7.91793,0.315891
-7.64654,0.974067,0.794287,1,3,0,7.80273,0.315891
-7.74921,0.983026,0.794287,1,3,0,7.76876,0.271528
-7.82693,0.986924,0.794287,1,1,0,7.83073,0.253799
-7.64086,0.963326,0.794287,2,3,0,8.18582,0.323408
-9.78488,0.746073,0.794287,2,3,0,9.78643,0.109146
-7.65565,0.86419,0.794287,1,3,0,11.4053,0.359082
-10.925,0.303613,0.794287,1,3,0,14.628,0.0763528
-10.4596,1,0.794287,1,1,0,11.0423,0.0879721
-10.4925,0.997718,0.794287,1,1,0,10.793,0.0870825
-9.58101,1,0.794287,1,1,0,10.4356,0.116871
-8.7209,1,0.794287,1,1,0,9.48867,0.160275
-9.07112,0.96158,0.794287,1,1,0,9.12542,0.139995
-7.65984,0.779049,0.794287,3,7,0,12.8939,0.30543
-7.72184,0.944981,0.794287,2,3,0,8.10435,0.279392
-7.67753,0.996516,0.794287,2,3,0,7.76673,0.295937
-7.65637,0.99098,0.794287,1,3,0,7.75888,0.359618
-7.6426,0.996695,0.794287,1,3,0,7.68229,0.320613
-8.02829,0.913484,0.794287,1,3,0,8.2607,0.458799
-7.64308,0.979921,0.794287,1,3,0,8.19407,0.319944
-7.7536,0.911652,0.794287,2,3,0,8.40902,0.400549
-7.78069,0.994337,0.794287,1,1,0,7.79744,0.408202
-7.67839,0.992998,0.794287,2,3,0,7.8488,0.372612
-8.16469,0.929348,0.794287,2,3,0,8.33751,0.479631
-8.09719,1,0.794287,1,1,0,8.22964,0.469707
-7.70808,0.985332,0.794287,2,3,0,8.23042,0.385368
-7.95159,0.890509,0.794287,1,3,0,8.47533,0.232619
-7.96884,0.997331,0.794287,1,1,0,8.01611,0.230111
-7.80036,0.903874,0.794287,2,3,0,9.01764,0.2593
-7.83244,0.99469,0.794287,1,1,0,7.85173,0.252715
-7.63954,1,0.794287,2,3,0,7.80794,0.326236
-8.23604,0.876814,0.794287,1,3,0,8.52734,0.489452
-8.2688,0.992897,0.794287,1,1,0,8.38717,0.493763
-9.07039,0.840525,0.794287,1,1,0,9.08476,0.575968
-9.07039,0.661442,0.794287,1,1,0,10.7023,0.575968
-7.8631,0.844361,0.794287,1,3,0,10.6446,0.246979
-7.81226,1,0.794287,1,1,0,7.87142,0.256777
-7.94956,0.914378,0.794287,1,3,0,8.67221,0.4451
-7.6395,1,0.794287,2,3,0,7.90379,0.326353
-7.69303,0.986252,0.794287,1,3,0,7.73296,0.379327
-7.69303,0.819295,0.794287,1,3,0,8.81113,0.379327
-8.23589,0.81914,0.794287,1,3,0,9.00356,0.198711
-8.08518,1,0.794287,1,1,0,8.24578,0.214984
-8.44901,0.959358,0.794287,3,7,0,8.64698,0.515664
-8.69154,0.94874,0.794287,1,1,0,8.80702,0.541453
-9.13239,0.909768,0.794287,1,1,0,9.2583,0.581106
-11.5669,0.870901,0.794287,2,3,0,11.5706,0.722982
-7.67875,1,0.794287,2,3,0,11.3166,0.372791
-8.4885,0.751268,0.794287,1,3,0,9.44665,0.176715
-7.69927,0.999443,0.794287,2,7,0,8.35251,0.381917
-7.63947,0.998913,0.794287,1,3,0,7.70342,0.3403
-7.72252,0.983897,0.794287,1,3,0,7.74628,0.390598
-7.69107,0.977188,0.794287,1,3,0,7.93295,0.290137
-7.76583,0.995633,0.794287,2,3,0,7.76583,0.267264
-7.65811,0.981545,0.794287,2,7,0,7.91875,0.360855
-7.64548,1,0.794287,1,1,0,7.6556,0.349917
-7.65239,0.998627,0.794287,1,1,0,7.65262,0.356535
-8.55743,0.890034,0.794287,2,3,0,8.73034,0.527635
-8.6104,0.988579,0.794287,1,1,0,8.79312,0.533213
-9.21159,0.87891,0.794287,1,1,0,9.29652,0.587494
-8.03996,0.932465,0.794287,2,3,0,9.93402,0.46071
-8.29316,0.946517,0.794287,1,1,0,8.32681,0.496895
-10.0791,0.811507,0.794287,3,7,0,10.2078,0.647433
-7.90998,0.725643,0.794287,2,3,0,13.9481,0.239026
-7.81644,1,0.794287,1,1,0,7.90407,0.255916
-7.65343,0.986073,0.794287,1,3,0,7.98492,0.357372
-7.67238,0.996196,0.794287,1,1,0,7.67257,0.369515
-7.67238,0.721374,0.794287,1,3,0,9.43162,0.369515
-7.65453,1,0.794287,1,1,0,7.66914,0.358237
-8.04014,0.892476,0.794287,1,3,0,8.44235,0.220514
-12.0092,0.548441,0.794287,1,3,0,14.0343,0.0557064
-8.81801,1,0.794287,2,3,0,11.9625,0.154187
-8.88984,0.991966,0.794287,1,1,0,9.0311,0.14993
-9.55284,0.977992,0.794287,2,3,0,9.56959,0.117998
-9.56996,0.998454,0.794287,1,1,0,9.80525,0.117311
-7.69052,0.97287,0.794287,2,3,0,10.1685,0.290357
-7.74602,0.996743,0.794287,2,3,0,7.74653,0.272386
-7.64587,0.989269,0.794287,1,3,0,7.8397,0.350355
-8.16783,0.935425,0.794287,2,3,0,8.16823,0.205686
-8.3115,0.980236,0.794287,1,1,0,8.35454,0.191552
-8.59672,0.963733,0.794287,1,1,0,8.62663,0.168695
-8.08284,0.985809,0.794287,2,3,0,8.88806,0.215263
-8.24041,0.977669,0.794287,1,1,0,8.27021,0.198266
-8.05696,1,0.794287,1,1,0,8.23593,0.218406
-7.78948,0.930197,0.794287,1,3,0,8.83433,0.410531
-7.70509,1,0.794287,1,1,0,7.77298,0.384222
-7.64333,0.970737,0.794287,2,3,0,7.94602,0.319611
-11.2707,0.689036,0.794287,2,3,0,11.5238,0.709895
-9.35309,1,0.794287,1,1,0,10.9326,0.598454
-8.93501,1,0.794287,1,1,0,9.44225,0.564293
-8.49381,1,0.794287,1,1,0,8.92799,0.520706
-7.63865,0.984473,0.794287,1,3,0,8.64532,0.33756
-8.35239,0.828848,0.794287,1,3,0,8.8478,0.187904
-8.44123,0.995662,0.794287,2,7,0,8.4497,0.514774
-7.89968,0.849544,0.794287,1,3,0,9.78691,0.2407
-8.02657,0.980458,0.794287,1,1,0,8.04043,0.222256
-7.63819,1,0.794287,2,3,0,7.96213,0.334197
-7.81442,0.958583,0.794287,1,3,0,7.91512,0.256331
-8.78411,0.91761,0.794287,2,7,0,8.79336,0.550447
-8.07806,1,0.794287,2,7,0,8.78789,0.215834
-8.3186,0.966379,0.794287,1,1,0,8.33383,0.190907
-7.73205,0.996207,0.794287,2,7,0,8.2316,0.393813
-8.67311,0.779371,0.794287,3,7,0,9.54686,0.163425
-8.59361,1,0.794287,1,1,0,8.77664,0.168916
-7.64013,0.952495,0.794287,1,3,0,9.10952,0.341887
-8.09481,0.871849,0.794287,2,3,0,8.5953,0.213847
-8.03406,1,0.794287,1,1,0,8.13233,0.221289
-7.70377,0.998175,0.794287,2,7,0,7.98643,0.383709
-7.66358,0.996066,0.794287,2,3,0,7.74408,0.364453
-7.65748,0.885339,0.794287,2,3,0,8.59219,0.360415
-8.46226,0.784965,0.794287,1,3,0,9.26355,0.178768
-8.29505,1,0.794287,2,3,0,8.49274,0.193061
-8.84073,0.932822,0.794287,1,1,0,8.84249,0.152819
-7.68382,0.966625,0.794287,1,3,0,9.08684,0.29313
-7.63937,0.998965,0.794287,1,3,0,7.68836,0.326699
