# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-04-03 01:35:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_data_3.json
# init = 2 (Default)
# random
#   seed = 1273692845 (Default)
# output
#   file = /Users/rob/.julia/dev/SR2StanPluto/tmp/bernoulli_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-112-g06679e7e
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.46109,0.961482,1.08312,2,3,0,8.46473,0.517037
-8.78471,0.885079,1.08312,1,1,0,9.05633,0.550504
-7.65933,1,1.08312,1,3,0,8.38552,0.361695
-7.68979,0.989308,1.08312,1,1,0,7.69405,0.377925
-8.24209,0.81647,1.08312,1,1,0,8.24236,0.490257
-8.2709,0.989143,1.08312,1,1,0,8.49147,0.494036
-7.68925,1,1.08312,2,3,0,8.05742,0.377685
-7.67857,1,1.08312,1,1,0,7.69814,0.372703
-7.70896,0.98922,1.08312,1,1,0,7.71958,0.385703
-8.68874,0.732599,1.08312,1,3,0,9.11562,0.162383
-8.60509,1,1.08312,1,1,0,8.89625,0.168103
-8.40784,1,1.08312,1,1,0,8.71753,0.18318
-9.46476,0.808483,1.08312,1,1,0,9.49001,0.121623
-8.83661,1,1.08312,1,1,0,9.49056,0.153066
-8.10447,1,1.08312,1,1,0,8.68784,0.212722
-7.65237,0.954732,1.08312,2,3,0,8.24901,0.356514
-10.2235,0.503038,1.08312,2,3,0,11.1039,0.0947182
-7.82651,0.893514,1.08312,2,3,0,11.6079,0.419694
-7.89255,0.991937,1.08312,2,3,0,7.95275,0.434085
-7.72672,1,1.08312,1,1,0,7.849,0.392035
-7.69138,0.687259,1.08312,2,3,0,9.17636,0.290017
-7.63934,0.992333,1.08312,2,3,0,7.73303,0.326768
-8.06145,0.894218,1.08312,1,3,0,8.10312,0.217852
-8.06145,0.844322,1.08312,1,1,0,8.62673,0.217852
-7.64063,0.98558,1.08312,1,3,0,7.99545,0.34292
-7.96703,0.911727,1.08312,1,3,0,8.0258,0.230371
-7.65759,1,1.08312,1,3,0,7.87774,0.306893
-7.77622,0.939174,1.08312,2,3,0,7.97116,0.264754
-7.94573,0.982074,1.08312,2,3,0,7.95586,0.444393
-8.22627,0.972215,1.08312,2,3,0,8.22665,0.199664
-7.69256,0.9137,1.08312,2,3,0,9.10037,0.289551
-7.74489,0.994688,1.08312,2,3,0,7.75487,0.272693
-8.53133,0.846148,1.08312,1,3,0,8.54036,0.173457
-8.4439,1,1.08312,1,1,0,8.70202,0.180233
-7.6451,0.965194,1.08312,1,3,0,8.35069,0.349476
-8.31248,0.824311,1.08312,1,3,0,8.46222,0.191462
-8.67384,0.922803,1.08312,1,1,0,8.77678,0.163376
-8.96227,0.944333,1.08312,1,1,0,9.14877,0.145829
-8.06592,1,1.08312,2,3,0,8.76083,0.217304
-9.02511,0.933691,1.08312,2,3,0,9.02928,0.142416
-9.14827,0.977861,1.08312,1,1,0,9.44239,0.136079
-10.7163,0.78815,1.08312,1,1,0,10.7512,0.0813128
-10.393,1,1.08312,1,1,0,11.1029,0.0898123
-12.7258,0.791519,1.08312,1,1,0,12.7471,0.0455874
-12.7614,0.999221,1.08312,2,3,0,13.4992,0.045141
-10.423,1,1.08312,2,3,0,12.5509,0.088976
-13.0914,0.77039,1.08312,1,1,0,13.0956,0.041228
-9.71226,0.996617,1.08312,1,3,0,12.728,0.111814
-7.73764,0.884313,1.08312,1,3,0,9.84591,0.395625
-8.10862,0.938916,1.08312,2,3,0,8.12046,0.471436
-9.97051,0.498833,1.08312,1,1,0,10.0271,0.64076
-7.88847,0.912723,1.08312,2,3,0,10.6391,0.242568
-10.0788,0.622179,1.08312,1,3,0,10.2054,0.0991829
-7.66231,0.876931,1.08312,1,3,0,10.0543,0.363656
-7.69528,0.98841,1.08312,1,1,0,7.70029,0.380274
-8.38389,0.865635,1.08312,2,3,0,8.51187,0.185191
-8.24725,1,1.08312,1,1,0,8.48651,0.197598
-9.87703,0.650311,1.08312,1,3,0,10.9476,0.634849
-9.12742,1,1.08312,2,3,0,10.0728,0.580699
-8.32616,1,1.08312,1,1,0,9.00774,0.501046
-7.74053,1,1.08312,1,1,0,8.11564,0.396544
-8.6373,0.745846,1.08312,1,3,0,9.10506,0.165858
-8.79147,0.968926,1.08312,1,1,0,9.00431,0.155811
-8.26982,1,1.08312,1,1,0,8.74464,0.195427
-7.65975,0.971035,1.08312,2,3,0,8.45554,0.305486
-7.99818,0.909322,1.08312,1,3,0,8.07065,0.453735
-11.3781,0.287344,1.08312,1,1,0,11.3809,0.714739
-9.13155,1,1.08312,2,3,0,11.1435,0.136913
-8.90751,1,1.08312,1,1,0,9.33484,0.148913
-8.27861,1,1.08312,1,1,0,8.8254,0.194596
-7.6993,0.952226,1.08312,2,3,0,8.35836,0.381929
-8.06322,0.875104,1.08312,1,1,0,8.06663,0.464439
-8.44964,0.863948,1.08312,1,1,0,8.56919,0.515735
-8.08106,1,1.08312,2,3,0,8.43751,0.467231
-8.08106,0.236861,1.08312,1,3,0,11.1307,0.467231
-7.63818,0.818606,1.08312,2,3,0,8.76965,0.333985
-7.86411,0.940414,1.08312,1,3,0,7.89045,0.246799
-7.7117,1,1.08312,1,1,0,7.8248,0.282653
-7.7117,0.676923,1.08312,1,3,0,8.89704,0.282653
-7.64928,0.973576,1.08312,2,3,0,7.86722,0.313267
-7.74304,0.954276,1.08312,2,3,0,7.86854,0.397332
-8.43444,0.773135,1.08312,1,1,0,8.44004,0.513993
-8.82388,0.863397,1.08312,1,1,0,9.07925,0.554189
-7.74734,1,1.08312,1,1,0,8.4236,0.398659
-7.9757,0.919186,1.08312,1,1,0,7.99609,0.449818
-7.7435,0.964089,1.08312,2,3,0,8.17395,0.273073
-7.80521,0.769082,1.08312,2,3,0,9.08328,0.414541
-7.67532,0.807078,1.08312,2,3,0,8.51494,0.371061
-7.63878,0.988002,1.08312,2,3,0,7.7278,0.328608
-7.66858,0.982581,1.08312,2,3,0,7.71552,0.367414
-8.01407,0.885958,1.08312,2,3,0,8.20532,0.223893
-7.63849,0.99377,1.08312,1,3,0,7.93224,0.329889
-7.74546,0.97073,1.08312,1,3,0,7.75514,0.398082
-7.64164,0.998326,1.08312,1,3,0,7.72871,0.32207
-8.68873,0.742286,1.08312,1,3,0,8.76583,0.541174
-8.35306,0.827383,1.08312,1,3,0,9.74947,0.187845
-10.1236,0.805196,1.08312,1,3,0,10.1255,0.0977717
-7.94792,0.867791,1.08312,1,3,0,10.6827,0.444796
-7.72519,0.923365,1.08312,2,3,0,8.32919,0.278359
-7.63818,0.992734,1.08312,2,3,0,7.76207,0.332625
-7.70424,0.962651,1.08312,2,3,0,7.7974,0.38389
-7.70424,0.325935,1.08312,1,3,0,10.177,0.38389
-8.54714,0.732024,1.08312,1,1,0,8.54718,0.526532
-7.63975,1,1.08312,1,3,0,8.29013,0.32571
-7.727,0.856533,1.08312,2,3,0,8.32134,0.392129
-7.65914,1,1.08312,1,1,0,7.70522,0.36157
-7.64471,1,1.08312,1,1,0,7.65508,0.349017
-7.63878,0.733788,1.08312,2,3,0,8.96273,0.33809
-7.67944,0.981965,1.08312,2,3,0,7.71811,0.295063
-7.99868,0.887869,1.08312,2,3,0,8.36692,0.225954
-7.65396,0.965816,1.08312,2,3,0,8.0927,0.357792
-7.93372,0.719241,1.08312,2,3,0,8.82128,0.442146
-8.87442,0.852445,1.08312,2,3,0,8.92009,0.558846
-8.38367,0.827256,1.08312,1,3,0,9.97647,0.185209
-7.86428,1,1.08312,1,1,0,8.25449,0.246768
-7.70764,1,1.08312,1,1,0,7.82259,0.28403
-7.64452,1,1.08312,1,3,0,7.68743,0.318123
-7.64452,0.485285,1.08312,1,3,0,9.45206,0.318123
-7.8097,0.959585,1.08312,1,3,0,7.81415,0.257312
-7.8097,0.49048,1.08312,1,3,0,10.2167,0.257312
-8.08611,0.972443,1.08312,2,3,0,8.11868,0.468011
-8.08611,0.566738,1.08312,1,1,0,9.096,0.468011
-7.80799,1,1.08312,1,1,0,8.01969,0.41523
-7.65238,1,1.08312,1,1,0,7.75269,0.356525
-7.66191,0.959563,1.08312,2,3,0,7.7956,0.363397
-8.037,0.900913,1.08312,1,3,0,8.03727,0.460228
-7.86439,1,1.08312,1,1,0,8.03679,0.428201
-8.1236,0.969145,1.08312,2,3,0,8.18142,0.473671
-7.70957,0.98318,1.08312,1,3,0,8.1549,0.283372
-7.64339,0.999519,1.08312,2,3,0,7.71146,0.347336
-8.17022,0.878452,1.08312,2,3,0,8.36193,0.205432
-8.33194,0.865925,1.08312,2,3,0,9.39857,0.501762
-8.32889,1,1.08312,2,3,0,8.58731,0.501385
-7.63857,1,1.08312,1,3,0,8.11388,0.337166
-7.80893,0.953996,1.08312,1,3,0,7.83215,0.257473
-7.99097,0.980631,1.08312,2,3,0,7.99796,0.452492
-7.68679,1,1.08312,1,1,0,7.88237,0.376586
-7.63835,0.959609,1.08312,2,3,0,7.85211,0.335911
-7.64591,0.997857,1.08312,1,3,0,7.64728,0.31655
-7.87558,0.875326,1.08312,2,3,0,8.2505,0.244774
-8.14161,0.972618,1.08312,2,3,0,8.15388,0.476313
-7.7964,0.965937,1.08312,1,3,0,8.32142,0.26016
-7.6673,1,1.08312,1,1,0,7.75679,0.301061
-7.67763,0.996725,1.08312,1,1,0,7.68544,0.295891
-7.96835,0.893348,1.08312,2,3,0,8.31951,0.230182
-7.64969,0.975281,1.08312,2,3,0,8.12133,0.312896
-7.88463,0.915308,1.08312,2,3,0,8.11531,0.243219
-7.82627,1,1.08312,1,1,0,7.9142,0.253931
-8.78862,0.830247,1.08312,1,3,0,8.79388,0.155987
-10.2597,0.776963,1.08312,1,1,0,10.2806,0.0936408
-8.50899,1,1.08312,1,1,0,9.93376,0.175141
-7.78204,1,1.08312,1,3,0,8.31404,0.263392
-7.90403,0.802825,1.08312,2,3,0,8.97946,0.436392
-7.71158,0.868794,1.08312,2,3,0,8.50496,0.282695
-7.89133,0.948131,1.08312,1,1,0,7.89571,0.242087
-7.65423,1,1.08312,1,3,0,7.8211,0.309261
-7.88004,0.921335,1.08312,2,3,0,8.06507,0.431513
-8.75821,0.718309,1.08312,1,1,0,8.79122,0.547972
-9.26485,0.828392,1.08312,1,1,0,9.62687,0.591685
-8.46624,1,1.08312,1,1,0,9.19665,0.51762
-8.46624,0.506615,1.08312,1,1,0,9.79349,0.51762
-7.74658,1,1.08312,1,1,0,8.20395,0.398427
-7.66179,0.874783,1.08312,2,3,0,8.18858,0.36332
-7.64465,0.820562,1.08312,2,3,0,8.46146,0.348946
-7.77044,0.966521,1.08312,1,3,0,7.77093,0.405397
-8.43002,0.781696,1.08312,1,1,0,8.44183,0.513483
-8.48809,0.978255,1.08312,1,1,0,8.77642,0.520071
-8.51088,0.991418,1.08312,1,1,0,8.82533,0.522591
-8.12135,1,1.08312,1,1,0,8.50375,0.473338
-7.81133,1,1.08312,2,3,0,8.04221,0.416053
-9.11777,0.7901,1.08312,2,3,0,9.12514,0.579906
-10.4422,0.624126,1.08312,1,1,0,10.8441,0.668406
-7.78692,1,1.08312,1,3,0,10.072,0.262274
-8.03057,0.933909,1.08312,1,1,0,8.04411,0.221738
-8.34285,0.925249,1.08312,1,1,0,8.39785,0.188742
-7.66523,0.961283,1.08312,1,3,0,8.31285,0.365458
-8.08618,0.877836,1.08312,1,3,0,8.23274,0.214865
-7.63918,0.948151,1.08312,2,3,0,8.32992,0.339472
-8.25472,0.841868,1.08312,1,3,0,8.36022,0.196874
-8.25472,0.736219,1.08312,1,3,0,10.0107,0.196874
-7.76643,1,1.08312,1,1,0,8.11957,0.267116
-7.63829,0.979464,1.08312,2,3,0,7.87362,0.331255
-7.8303,0.947973,1.08312,1,3,0,7.84398,0.42058
-7.79673,1,1.08312,1,1,0,7.87068,0.412403
-7.69457,1,1.08312,2,3,0,7.7769,0.288773
-7.69457,0.92149,1.08312,1,3,0,7.95825,0.288773
-8.30357,0.843322,1.08312,1,3,0,8.45737,0.498216
-7.72639,1,1.08312,1,1,0,8.09424,0.391922
-8.17018,0.848688,1.08312,1,1,0,8.17734,0.480409
-8.35584,0.93208,1.08312,1,1,0,8.53237,0.504693
-7.72347,1,1.08312,1,1,0,8.12472,0.390926
-7.75137,0.996647,1.08312,2,3,0,7.77809,0.399882
-8.02245,0.96016,1.08312,2,3,0,8.04225,0.222792
-10.5034,0.515109,1.08312,1,3,0,11.3767,0.671755
-8.64527,1,1.08312,2,3,0,10.3938,0.165311
-8.03214,1,1.08312,2,3,0,8.45602,0.459432
-8.65006,0.930321,1.08312,2,3,0,8.65824,0.164984
-7.92383,1,1.08312,2,3,0,8.43623,0.440262
-7.67914,0.99399,1.08312,2,3,0,7.97941,0.295198
-7.84214,0.931219,1.08312,2,3,0,8.04809,0.423295
-9.41439,0.553998,1.08312,1,1,0,9.42247,0.603036
-7.96463,0.990741,1.08312,2,3,0,9.72812,0.230716
-8.09346,0.719104,1.08312,2,3,0,10.0526,0.214005
-8.08709,0.576721,1.08312,2,3,0,12.4783,0.214757
-7.89121,1,1.08312,2,3,0,8.02667,0.433812
-8.24599,0.953307,1.08312,2,3,0,8.30683,0.490774
-9.47579,0.630639,1.08312,1,1,0,9.60227,0.607531
-8.17209,1,1.08312,1,1,0,9.0859,0.48068
-8.28163,0.959362,1.08312,1,1,0,8.46667,0.49542
-8.28163,0.494229,1.08312,1,1,0,9.57891,0.49542
-9.61851,0.804338,1.08312,2,3,0,9.62775,0.115394
-8.33867,1,1.08312,2,3,0,9.3646,0.189111
-7.74938,1,1.08312,1,3,0,8.17544,0.271482
-8.05247,0.917267,1.08312,1,1,0,8.05629,0.218963
-8.05247,0.826192,1.08312,1,1,0,8.68405,0.218963
-7.88402,1,1.08312,1,1,0,8.05041,0.243322
-7.7054,1,1.08312,2,3,0,7.84046,0.384341
-7.63845,0.955412,1.08312,2,3,0,7.88868,0.330111
-8.28951,0.620424,1.08312,2,3,0,9.40639,0.49643
-8.97073,0.917744,1.08312,2,3,0,9.14873,0.567438
-7.87714,1,1.08312,2,3,0,8.58429,0.430906
-7.63894,0.884919,1.08312,2,3,0,8.29748,0.33869
-8.07789,0.818252,1.08312,2,3,0,8.51305,0.215855
-8.39107,0.912608,1.08312,2,3,0,9.05715,0.508923
-7.94202,0.943006,1.08312,1,3,0,8.77991,0.234046
-7.6382,0.987469,1.08312,2,3,0,8.00017,0.334436
-7.74175,0.951056,1.08312,2,3,0,7.85776,0.273556
-8.21249,0.877348,1.08312,1,3,0,8.42004,0.486279
-8.21249,0.576608,1.08312,1,1,0,9.23656,0.486279
-8.07322,1,1.08312,1,1,0,8.30457,0.46601
-7.74152,1,1.08312,1,1,0,7.96478,0.396856
-7.7183,1,1.08312,2,3,0,7.7585,0.389116
-7.91373,0.930924,1.08312,1,1,0,7.92688,0.438305
-7.7565,0.784066,1.08312,2,3,0,8.87261,0.269618
-8.59876,0.83772,1.08312,1,3,0,8.6086,0.16855
-7.64488,0.901847,1.08312,2,3,0,9.43372,0.317697
-10.5791,0.434957,1.08312,1,3,0,10.7889,0.675826
-9.03319,1,1.08312,2,3,0,10.2488,0.141986
-8.1296,1,1.08312,2,3,0,8.75285,0.474556
-7.6784,0.957039,1.08312,2,3,0,8.37149,0.295538
-7.65847,1,1.08312,1,1,0,7.67601,0.306312
-7.77208,0.975657,1.08312,2,3,0,7.82279,0.405852
-8.27816,0.916819,1.08312,2,3,0,8.29465,0.494974
-8.61731,0.879513,1.08312,1,1,0,8.81963,0.533929
-7.88685,0.956542,1.08312,1,3,0,8.87371,0.242841
-7.74085,1,1.08312,1,1,0,7.85675,0.273806
-7.73987,0.941675,1.08312,2,3,0,8.07007,0.274078
-7.7086,1,1.08312,1,1,0,7.74752,0.2837
-9.2403,0.726437,1.08312,2,3,0,9.88225,0.131623
-7.6752,0.968788,1.08312,1,3,0,8.95044,0.297036
-7.82445,0.979573,1.08312,2,3,0,7.82508,0.254294
-7.82445,0.787085,1.08312,1,3,0,8.72696,0.254294
-7.69206,1,1.08312,1,1,0,7.78799,0.289748
-8.10678,0.911997,1.08312,1,3,0,8.10897,0.212455
-8.76156,0.824493,1.08312,2,3,0,9.87028,0.157677
-8.1559,1,1.08312,1,1,0,8.66237,0.206967
-7.6792,0.966866,1.08312,1,3,0,8.16911,0.37301
-7.651,1,1.08312,2,3,0,7.67424,0.311779
-7.7157,0.979585,1.08312,1,1,0,7.71583,0.281342
-8.16525,0.709267,1.08312,2,3,0,9.34685,0.205962
-8.10207,0.919298,1.08312,2,3,0,9.14087,0.213
-9.03983,0.807451,1.08312,1,1,0,9.04721,0.141634
-8.16534,1,1.08312,2,3,0,8.861,0.205952
-8.55051,0.902375,1.08312,1,3,0,9.29987,0.526893
-9.2458,0.923723,1.08312,2,3,0,9.51513,0.590195
-8.26752,1,1.08312,1,1,0,9.02732,0.493596
-10.0957,0.507317,1.08312,1,1,0,10.1955,0.648438
-8.08238,1,1.08312,1,1,0,9.38914,0.467434
-7.71378,1,1.08312,1,1,0,7.95293,0.387489
-8.63431,0.744975,1.08312,1,3,0,9.05069,0.166064
-9.30099,0.879544,1.08312,1,1,0,9.4038,0.128803
-8.60495,1,1.08312,1,1,0,9.25971,0.168113
-8.45287,1,1.08312,1,1,0,8.74763,0.179515
-8.45287,0.806953,1.08312,1,3,0,9.88764,0.179515
-8.05276,1,1.08312,2,3,0,8.40257,0.218927
-8.85853,0.942493,1.08312,2,3,0,8.86874,0.151762
-8.8984,0.997432,1.08312,2,3,0,9.18629,0.149435
-7.63962,0.948381,1.08312,1,3,0,8.74397,0.340679
-7.64142,0.999798,1.08312,2,3,0,7.6415,0.322426
-7.89747,0.930788,1.08312,1,3,0,7.92708,0.43508
-9.16347,0.620806,1.08312,1,1,0,9.18882,0.583636
-9.17963,0.994066,1.08312,1,1,0,9.74741,0.584939
-7.6968,1,1.08312,1,3,0,8.63356,0.380907
-7.6384,0.96602,1.08312,2,3,0,7.83736,0.330431
-7.83927,0.945586,1.08312,1,3,0,7.85437,0.422645
-7.66693,0.802782,1.08312,2,3,0,8.5661,0.366468
-7.82141,0.946074,1.08312,1,1,0,7.82297,0.418485
-8.911,0.8113,1.08312,2,3,0,9.00296,0.148713
-8.17817,1,1.08312,1,1,0,8.77589,0.20459
-8.24636,0.560107,1.08312,2,3,0,12.9067,0.197684
-7.81188,1,1.08312,2,3,0,8.13373,0.256856
-7.81188,0.874467,1.08312,1,3,0,8.33401,0.256856
-7.64635,0.982446,1.08312,2,3,0,7.86097,0.35088
-7.72381,0.97318,1.08312,1,1,0,7.72382,0.391044
-7.68464,1,1.08312,1,1,0,7.72169,0.375605
-9.40305,0.606262,1.08312,1,3,0,9.41451,0.602195
-8.83926,1,1.08312,1,1,0,9.57993,0.555618
-7.69685,1,1.08312,1,3,0,8.41729,0.380929
-7.77218,0.973157,1.08312,1,1,0,7.78536,0.40588
-7.77218,0.546314,1.08312,1,3,0,9.83855,0.40588
-7.84447,0.973759,1.08312,1,1,0,7.88423,0.423822
-7.64767,1,1.08312,1,3,0,7.77547,0.352256
-7.6617,0.995129,1.08312,1,1,0,7.66351,0.363261
-7.76087,0.965279,1.08312,1,1,0,7.76273,0.402679
-7.68134,1,1.08312,1,1,0,7.74026,0.374049
-7.68134,0.621265,1.08312,1,3,0,8.72326,0.374049
-10.4618,0.394912,1.08312,1,3,0,11.6166,0.087913
-10.5146,0.993643,1.08312,1,1,0,11.0427,0.0864888
-9.93469,1,1.08312,1,1,0,10.7332,0.103908
-9.0857,1,1.08312,1,1,0,9.92576,0.139242
-8.06397,1,1.08312,2,3,0,8.85234,0.217543
-7.6841,1,1.08312,1,3,0,7.95318,0.293012
-7.6841,0.330056,1.08312,2,3,0,10.9441,0.293012
-7.91877,0.93179,1.08312,1,1,0,7.9188,0.237626
-7.91872,1,1.08312,1,1,0,8.00206,0.237634
-7.68318,1,1.08312,2,3,0,7.84777,0.29341
-8.27976,0.870889,1.08312,1,3,0,8.2943,0.194488
-8.48735,0.953451,1.08312,1,1,0,8.61385,0.176804
-9.48251,0.8224,1.08312,1,1,0,9.52138,0.120879
-10.4859,0.866108,1.08312,1,1,0,10.6308,0.0872591
-8.67681,1,1.08312,1,1,0,10.1706,0.163178
-8.67681,0.777288,1.08312,1,3,0,10.6386,0.163178
-8.00426,1,1.08312,1,1,0,8.52723,0.225201
-8.73342,0.939378,1.08312,2,3,0,8.87174,0.545573
-8.73342,0.624891,1.08312,1,1,0,9.82972,0.545573
-12.5027,0.270997,1.08312,1,1,0,12.6072,0.759574
-7.66721,1,1.08312,1,3,0,11.2189,0.301112
-7.6382,0.997278,1.08312,2,3,0,7.68063,0.334368
-7.6382,0.899251,1.08312,1,3,0,7.94995,0.334368
-7.8889,0.926871,1.08312,2,3,0,8.03537,0.242495
-8.21371,0.967684,1.08312,2,3,0,8.23709,0.486445
-9.26021,0.516275,1.08312,2,3,0,10.7479,0.130687
-7.79135,1,1.08312,1,3,0,8.93269,0.261279
-8.06046,0.904824,1.08312,2,3,0,8.44428,0.464002
-7.6582,0.99593,1.08312,1,3,0,8.00373,0.306487
-7.79313,0.927724,1.08312,2,3,0,8.01728,0.411478
-8.61945,0.733713,1.08312,1,1,0,8.63236,0.53415
-7.7104,1,1.08312,1,1,0,8.28244,0.38624
-8.48719,0.750016,1.08312,1,1,0,8.48771,0.519971
-8.52027,0.987566,1.08312,1,1,0,8.83315,0.52362
-8.81218,0.895858,1.08312,1,1,0,9.10899,0.553095
-7.99383,0.942095,1.08312,1,3,0,9.22857,0.226617
-8.64423,0.944148,1.08312,2,3,0,8.74948,0.536692
-8.64423,0.688064,1.08312,1,1,0,9.55592,0.536692
-8.02272,1,1.08312,1,1,0,8.49865,0.457878
-7.63907,1,1.08312,1,3,0,7.90237,0.339126
-7.63907,0.750346,1.08312,1,3,0,8.5131,0.339126
-7.76393,0.965628,1.08312,1,3,0,7.78333,0.267737
-7.72932,0.946901,1.08312,2,3,0,8.08412,0.277118
-7.76672,0.996275,1.08312,2,3,0,7.78902,0.267045
-8.75712,0.73208,1.08312,2,3,0,9.45995,0.547867
-7.91885,1,1.08312,1,1,0,8.48637,0.4393
-7.91885,0.874729,1.08312,1,1,0,8.21074,0.4393
-7.91003,1,1.08312,1,1,0,8.0133,0.43758
-9.56906,0.536103,1.08312,1,1,0,9.58726,0.614188
-8.19759,0.918394,1.08312,1,3,0,10.2457,0.202568
-7.63831,0.984259,1.08312,1,3,0,8.09653,0.33563
-7.79802,0.957147,1.08312,1,3,0,7.81775,0.259807
-9.39094,0.562145,1.08312,2,3,0,10.5735,0.601294
-7.99257,1,1.08312,1,1,0,8.90915,0.45277
-8.50164,0.824955,1.08312,1,1,0,8.5877,0.521573
-8.09698,1,1.08312,2,3,0,8.37647,0.213592
-9.12347,0.930651,1.08312,2,3,0,9.12703,0.13732
-7.86061,1,1.08312,1,3,0,8.82218,0.247428
-7.6436,0.990953,1.08312,1,3,0,7.83475,0.347619
-9.14439,0.643325,1.08312,1,3,0,9.52419,0.136272
-8.48292,0.641598,1.08312,2,3,0,14.2994,0.177147
-7.66556,0.971232,1.08312,2,3,0,8.66468,0.302025
-7.65521,1,1.08312,1,1,0,7.66631,0.308544
-8.15478,0.745662,1.08312,2,3,0,8.97071,0.20709
-8.15478,0.885232,1.08312,1,1,0,8.60901,0.20709
-7.7626,1,1.08312,1,1,0,8.04686,0.268069
-8.07813,0.915926,1.08312,1,3,0,8.29366,0.466775
-7.63883,0.802627,1.08312,2,3,0,8.82606,0.33829
-7.64035,0.999484,1.08312,1,1,0,7.64043,0.342356
-7.71703,0.978188,1.08312,2,3,0,7.75586,0.280912
-7.91529,0.945298,1.08312,1,3,0,8.05362,0.438609
-7.67416,0.98957,1.08312,1,3,0,7.92519,0.29754
-8.22323,0.794876,1.08312,2,3,0,8.74591,0.487734
-7.98353,1,1.08312,1,1,0,8.23499,0.451197
-7.92689,1,1.08312,1,1,0,8.06079,0.440848
-7.73715,1,1.08312,2,3,0,7.89612,0.274845
